geneID	symbol	yQvalue	oQvalue	yPvalue	oPvalue	yRP24	oRP24	ySP	oSP	yPVEC	oPVEC	yPhase	oPhase	yMedian	oMedian	yDetectable	oDetectable	yNonZero	oNonzero
FBtr0079382	nrv2-RA	0.015557	0.013512	0.0014	0.001	1.652795	2.104694	3.243997	2.790668	74.177669	86.969599	7.264734	8.862148	126.236000	77.411950	1	1	1	1
FBtr0332570	CG4629-RE	0.0	0.0	0.0	0.0	3.285529	3.782784	6.338898	4.476947	18.467308	20.230688	22.274134	22.921674	18.651050	17.833400	1	1	1	1
FBtr0113215	CG14688-RB	0.022706	0.005754	0.003	0.0002	1.383953	2.025336	3.548226	4.579910	5.857445	0.973729	2.799791	1.807124	45.641300	35.001200	1	1	1	1
FBtr0075548	CG7272-RA	0.037648	0.020338	0.0088	0.0023	0.799981	0.607351	1.551248	4.972132	19.333757	8.439687	21.738982	19.110339	81.840600	66.976650	1	1	1	1
FBtr0336624	CG17005-RE	0.0	0.0	0.0	0.0	3.468091	3.202161	5.604863	5.291085	82.685311	77.254679	7.696183	7.379834	5.341310	2.751655	1	1	1	1
FBtr0336623	CG17005-RD	0.0	0.008746	0.0	0.0004	3.690548	3.419087	7.847922	6.072616	77.605433	78.810582	8.213686	7.979958	9.794670	5.498435	1	1	1	1
FBtr0100479	Gapdh1-RB	0.028909	0.033524	0.0049	0.0063	1.325920	1.211904	2.795058	3.394991	18.484707	8.606860	5.808925	6.491827	209.916000	148.046000	1	1	1	1
FBtr0345529	Achl-RB	0.0	0.007274	0.0	0.0003	4.000025	2.872305	6.724284	4.497679	7.843127	2.960418	20.740266	20.575967	19.048905	9.273190	1	1	1	1
FBtr0331952	CG43340-RQ	0.0	0.0	0.0	0.0	2.844576	3.513689	4.174184	3.842600	1.205450	0.957014	1.172563	23.986071	82.188650	79.615550	1	1	1	1
FBtr0084205	rdhB-RA	0.0	0.020616	0.0	0.0024	3.253105	1.070088	4.287930	5.403588	6.403562	0.717830	20.730566	22.284394	79.041400	75.949900	1	1	1	1
FBtr0331810	CG7430-RB	0.041496	0.024935	0.0111	0.0035	0.752363	1.784953	1.171805	1.951540	18.126758	1.314693	22.403214	0.221687	53.378200	44.630350	1	1	1	1
FBtr0084362	CG13833-RA	0.008325	0.0	0.0004	0.0	2.676003	1.416664	3.189697	3.713928	1.209582	0.444855	22.158004	22.407769	11.941950	7.754615	1	1	1	1
FBtr0086148	Fmo-2-RA	0.023905	0.019089	0.0034	0.002	1.696320	2.147276	3.336148	4.198743	20.522855	21.216269	23.007686	22.989666	52.828400	39.474550	1	1	1	1
FBtr0074344	CG4928-RA	0.00999	0.0	0.0006	0.0	2.321806	3.944029	3.476056	4.531547	1.628528	26.258900	2.502172	0.242550	41.730400	42.868550	1	1	1	1
FBtr0073004	CG32486-RD	0.024912	0.01179	0.0037	0.0008	1.551345	1.775646	2.103899	2.913507	21.096476	77.423789	23.068837	2.608380	83.912700	74.805600	1	1	1	1
FBtr0077425	bdl-RA	0.013672	0.039479	0.0011	0.0091	1.714933	0.755830	2.373956	1.161124	16.943966	16.656988	22.081894	21.845580	52.418750	37.832300	1	1	1	1
FBtr0078508	laza-RA	0.034122	0.032697	0.007	0.0059	1.138799	1.536535	2.001020	2.711228	24.294819	21.809565	0.065887	22.561237	37.080950	40.051750	1	1	1	1
FBtr0346636	Rab32-RJ	0.017516	0.017474	0.0018	0.0017	1.858767	1.602431	3.118405	2.164465	11.335197	13.588034	18.681007	17.694669	31.918250	31.287850	1	1	1	1
FBtr0289993	CG30050-RB	0.042891	0.008746	0.0118	0.0004	0.897351	1.923006	1.876705	4.233632	58.023491	0.140309	6.206480	0.907579	13.398450	4.589070	1	1	1	1
FBtr0082298	CG14694-RA	0.012521	0.039006	0.0009	0.0089	1.963755	1.146328	2.453239	2.161908	68.316211	80.385859	5.470663	6.390826	7.842540	5.981435	1	1	1	1
FBtr0073233	CG1316-RA	0.034291	0.011106	0.0071	0.0007	1.011323	1.745227	1.113851	3.423399	36.906708	75.202311	0.677962	2.653441	49.957250	45.826400	0	1	1	1
FBtr0301055	app-RK	0.004004	0.0	0.0001	0.0	3.051316	2.477184	3.988269	3.119263	2.179655	0.321728	0.114048	23.865833	20.289400	14.791250	1	1	1	1
FBtr0335205	Gdh-RD	0.014403	0.007274	0.0012	0.0003	2.146750	2.498239	2.318807	2.656578	13.064307	28.526309	22.327041	0.807345	113.476000	72.281250	1	1	1	1
