geneID	symbol	yQvalue	oQvalue	yPvalue	oPvalue	yRP24	oRP24	ySP	oSP	yPVEC	oPVEC	yPhase	oPhase	yMedian	oMedian	yDetectable	oDetectable	yNonZero	oNonzero
FBtr0303898	nAChRalpha6-RG	0.095022	0.032888	0.0581	0.006	-0.209393	1.138740	0.570600	1.738641	2.615711	4.705353	3.727888	4.853408	21.609150	15.171150	1	1	1	1
FBtr0302226	uex-RE	0.100164	0.014133	0.0643	0.0011	-0.269381	2.044064	0.265742	2.282835	108.069702	2.124460	16.041133	15.566243	14.872400	13.822450	1	1	1	1
FBtr0080998	GCS2beta-RA	0.142256	0.010249	0.1262	0.0006	-0.878940	1.120525	1.036291	1.845099	21.002743	7.376594	21.357672	17.624773	13.416600	16.187750	0	1	1	1
FBtr0308125	fred-RF	NOTEST	0.021143	NOTEST	0.0025	-2.617338	1.783843	-1.450314	2.398121	11.069696	20.553645	18.064239	19.424195	13.237250	10.834250	0	1	1	1
FBtr0302366	CG14184-RB	0.150578	0.020338	0.1403	0.0023	-0.825055	1.653104	-0.103250	2.482450	3.682482	7.901005	4.232381	5.373150	23.711600	24.250200	1	1	0	0
FBtr0330163	Tsp96F-RB	0.084597	0.023009	0.047	0.003	0.043106	1.391910	1.067575	1.957140	2.244083	11.535043	3.669294	5.349366	20.621100	26.795250	1	1	1	1
FBtr0339705	Dgkepsilon-RB	0.15678	0.012733	0.1514	0.0009	-0.977612	2.259863	0.617802	3.076059	1.980995	3.007166	3.352678	4.136288	16.795400	16.294550	1	1	1	1
FBtr0302157	Cul3-RC	NOTEST	0.023417	NOTEST	0.0031	-2.356686	1.727745	-0.648769	1.982558	49.790422	9.322034	2.944329	3.688436	17.379000	23.182900	1	1	1	1
FBtr0089233	4E-T-RC	0.083613	0.047775	0.0458	0.0145	-0.040943	-0.006878	1.372253	0.647496	47.758188	50.253652	12.847324	15.456401	12.409150	12.398850	1	1	1	1
FBtr0073278	Faa-RA	NOTEST	0.027332	NOTEST	0.0042	-1.125511	1.826142	0.613551	2.429446	31.311395	70.989235	1.367309	8.595559	16.180600	24.046700	1	1	1	1
FBtr0074872	CG14184-RA	NOTEST	0.018191	NOTEST	0.0018	-1.169140	1.546667	0.062170	2.676443	6.252838	8.195903	17.680924	18.351578	12.082500	15.510600	1	1	1	1
FBtr0083565	14-3-3epsilon-RA	0.150578	0.029738	0.1403	0.005	-0.880571	1.203773	0.130601	1.784405	1.008794	3.679249	2.456116	3.746169	22.631650	44.925950	1	1	1	1
FBtr0082851	Hrb87F-RA	NOTEST	0.027683	NOTEST	0.0043	-1.053409	1.572422	2.359048	3.973777	4.266152	1.942542	4.457785	3.390935	15.213700	22.817450	0	1	1	1
FBtr0343125	Pfdn1-RB	NOTEST	0.028574	NOTEST	0.0046	-1.042527	1.232765	1.194125	3.179583	30.807298	28.756655	0.359198	21.789992	12.256650	16.979900	1	1	1	1
FBtr0273398	pst-RE	NOTEST	0.011106	NOTEST	0.0007	-1.478108	2.560079	-0.859717	3.047561	17.819326	56.016077	5.403081	5.729738	17.546950	29.040700	1	1	1	1
FBtr0082487	Ect3-RA	0.110317	0.047923	0.0778	0.0148	-0.309614	0.571994	2.408894	2.012754	10.181459	19.607974	21.650865	22.258161	19.958950	13.296950	1	1	1	1
FBtr0346619	unc-119-RC	NOTEST	0.044229	NOTEST	0.0121	-2.401415	0.468309	-0.926317	0.625880	5.394053	60.089756	17.460234	16.778995	18.345050	14.792100	1	1	1	1
FBtr0340455	hppy-RD	0.122092	0.038551	0.0936	0.0087	-0.537660	0.594043	-0.125311	0.673312	1.701138	8.939518	1.797872	7.153555	12.930050	10.392960	1	1	1	1
FBtr0079467	CG5181-RA	NOTEST	0.047575	NOTEST	0.0144	-1.049792	0.465888	-0.911794	0.673368	21.586682	11.303053	15.414600	17.776953	13.050900	14.556950	1	1	1	1
FBtr0342624	CG1662-RB	NOTEST	0.021821	NOTEST	0.0027	-1.567742	1.315772	-0.360143	1.929354	2.694876	11.116798	3.673239	5.593575	23.910950	28.462700	0	1	1	1
FBtr0076553	Galk-RA	NOTEST	0.048728	NOTEST	0.0153	-2.485969	0.806626	2.969831	2.847471	64.981879	68.863313	6.604813	8.268465	12.065250	13.142450	1	1	1	1
FBtr0087789	sug-RA	NOTEST	0.049797	NOTEST	0.016	-3.069169	0.593110	-0.867504	1.553690	13.654400	3.961456	17.530526	2.797003	13.027300	18.256600	1	1	1	1
FBtr0100477	fax-RC	0.110993	0.028574	0.0787	0.0046	-0.331540	1.464908	1.564805	4.409614	6.570545	14.648110	18.255207	18.867410	15.092450	40.853300	1	1	0	1
FBtr0076001	CAH2-RA	0.076646	0.003712	0.0388	0.0001	-0.062603	0.225171	2.734838	2.934992	1.229716	0.010996	0.186259	0.256796	21.738500	34.149250	1	1	1	1
FBtr0070493	CG32795-RC	NOTEST	0.012733	NOTEST	0.0009	0.709240	1.902817	1.744085	2.697162	20.747653	2.654590	23.105146	23.235970	19.600900	19.803650	0	1	1	1
FBtr0080928	CG13283-RA	NOTEST	0.003712	NOTEST	0.0001	-2.542521	2.113674	2.751770	5.139930	26.762302	33.948957	0.540873	2.012831	16.886300	22.057500	1	1	1	1
FBtr0075025	Sfxn2-RA	NOTEST	0.030065	NOTEST	0.0051	0.201936	0.864766	0.929913	1.654359	15.748182	73.179254	17.621668	18.032700	20.316950	15.217000	0	1	1	1
FBtr0339633	CG1532-RB	NOTEST	0.009636	NOTEST	0.0005	-1.125919	1.546132	-0.568223	2.249868	6.010230	12.005055	17.690973	17.982790	14.534800	21.914400	0	1	1	1
FBtr0300269	heph-RU	NOTEST	0.024513	NOTEST	0.0034	-2.183314	1.182401	-0.089658	3.092114	82.438848	67.638720	7.944625	3.059221	20.186250	18.015850	1	1	1	1
FBtr0081617	Mlp84B-RB	NOTEST	0.029738	NOTEST	0.005	-3.326311	1.103613	0.278789	2.119987	2.026078	85.451536	3.093862	2.440881	17.811450	23.410350	1	1	1	1
FBtr0074617	wgn-RA	0.097888	0.049534	0.0617	0.0158	-0.378907	0.481663	0.370263	0.969584	5.202587	8.076847	17.527879	18.924808	18.506250	17.915450	1	1	1	1
FBtr0075459	l(3)72Dp-RA	NOTEST	0.037353	NOTEST	0.0082	-1.523601	1.183953	-0.830665	1.781738	40.593328	5.524826	17.858426	18.591340	16.635950	18.355450	0	1	1	1
FBtr0080436	CG5287-RA	NOTEST	0.019427	NOTEST	0.0021	3.286717	2.008545	3.988233	3.393502	25.621582	27.384695	23.155878	0.136796	16.937250	16.361300	0	1	1	1
FBtr0084361	CG17121-RA	NOTEST	0.013512	NOTEST	0.001	-1.161536	2.378906	-0.996482	2.662545	36.480535	85.606187	20.130559	7.303092	18.540150	31.057800	0	1	1	1
FBtr0089049	Gadd45-RA	0.078298	0.008746	0.0405	0.0004	0.156019	1.797844	1.960814	3.377179	52.037871	47.468495	4.271346	7.335539	17.752750	52.292850	1	1	1	1
FBtr0081191	CG10621-RA	NOTEST	0.030953	NOTEST	0.0054	-2.337776	1.762137	-0.332894	1.999383	21.394013	61.734290	13.181160	7.179012	12.462950	7.565860	1	1	1	1
FBtr0075198	Pep-RA	NOTEST	0.048668	NOTEST	0.0152	-2.920675	0.678701	1.318100	2.700209	15.679641	16.785162	21.106465	20.375159	16.747750	13.691900	1	1	1	1
FBtr0087007	Sply-RA	NOTEST	0.028867	NOTEST	0.0047	-2.466573	0.428645	-0.177226	0.774395	18.936084	51.933193	1.463222	5.650235	15.481650	18.580100	1	1	1	1
FBtr0070347	PIG-K-RA	0.143249	0.042978	0.1282	0.0111	-0.882231	0.261338	0.536783	2.757219	1.227454	0.662069	22.692004	1.928117	13.059400	15.222700	1	1	1	1
FBtr0075562	dop-RA	NOTEST	0.022182	NOTEST	0.0028	-1.500978	1.252226	-0.554119	2.367406	106.636862	79.413815	7.285794	5.425213	12.348200	14.659700	0	1	1	1
FBtr0088083	wal-RB	NOTEST	0.015735	NOTEST	0.0014	-1.422487	1.259271	-0.049774	1.608078	6.251686	5.402754	18.105971	17.611982	13.618400	17.532550	1	1	1	1
FBtr0089386	CG1354-RB	0.13505	0.041734	0.1144	0.0103	-0.667156	0.950718	-0.491799	1.659077	52.516368	54.129609	4.682313	2.309442	13.230850	14.974600	1	1	1	1
FBtr0089145	CG31998-RA	0.111185	0.007274	0.0789	0.0003	-0.320173	3.741792	1.801393	4.713194	1.482105	4.949212	2.832708	3.256432	15.473350	19.319650	1	1	1	1
FBtr0077545	CG3604-RA	0.078042	0.021564	0.0401	0.0026	0.189789	1.658872	2.574312	2.503276	12.209333	20.737830	6.955772	10.092637	14.889650	35.950300	1	1	1	1
FBtr0300702	CG12567-RD	0.094754	0.046876	0.0578	0.0139	-0.033521	0.528886	0.969416	1.511577	8.050845	21.647749	18.664561	18.939122	17.242750	15.507350	1	1	1	1
FBtr0331798	CG11309-RE	NOTEST	0.016399	NOTEST	0.0015	-2.721947	1.500733	-0.056024	2.184227	40.594512	62.629294	2.851921	5.898548	21.209200	27.851800	1	1	1	1
FBtr0070186	CG3699-RA	NOTEST	0.008746	NOTEST	0.0004	-1.211175	1.060014	-0.269450	3.091589	1.921145	94.547554	13.343215	11.799713	16.354000	11.738200	1	1	1	1
FBtr0089496	Gdh-RB	NOTEST	0.042524	NOTEST	0.0107	-2.066346	0.741501	-1.354587	1.407085	0.138092	67.407432	0.048543	1.272877	21.258600	12.360600	1	1	1	1
FBtr0345197	Thd1-RC	0.128607	0.009636	0.1047	0.0005	-0.635555	1.833878	-0.140585	1.841639	5.572635	77.970179	15.285955	16.523716	13.251000	7.099100	1	1	1	1
FBtr0335186	CG8475-RC	0.120907	0.048814	0.092	0.0154	-0.585336	0.735417	0.320321	0.966555	28.561958	4.284196	10.845750	4.035133	14.430700	20.464850	1	1	1	1
FBtr0332845	bves-RC	NOTEST	0.005754	NOTEST	0.0002	-4.826500	2.638659	-1.623210	5.028082	31.249280	1.214540	17.289131	21.309687	14.142250	13.343550	1	1	1	1
FBtr0083815	CG11447-RA	0.155561	0.029464	0.1495	0.0049	-0.961440	-0.175748	-0.552721	0.626123	1.430353	28.864747	14.893790	17.131048	20.182000	24.016050	1	1	1	1
FBtr0089656	JhI-21-RB	NOTEST	0.023417	NOTEST	0.0031	-4.005148	1.132031	0.874532	2.902397	35.185860	121.236755	17.409531	10.945945	17.255700	29.956600	0	1	1	1
FBtr0070216	AMPKalpha-RA	NOTEST	0.044884	NOTEST	0.0126	-3.539117	0.543602	-2.983133	2.236045	23.549774	76.726625	4.474341	3.978050	19.995850	27.961750	1	1	1	1
FBtr0070351	eIF2Bepsilon-RB	0.100978	0.047775	0.0654	0.0145	-0.209196	0.740497	2.785635	2.644444	60.841825	28.979135	5.078691	10.747889	14.275900	18.716850	1	1	1	1
FBtr0084294	Rpn7-RA	NOTEST	0.008746	NOTEST	0.0004	1.208630	1.745209	1.771453	2.497584	24.149165	3.714242	23.033531	22.835148	15.645850	22.768450	0	1	1	1
FBtr0070582	Rala-RB	0.077827	0.026973	0.0399	0.0041	-0.552441	1.559524	-0.136407	2.270126	8.162627	10.228825	6.594829	5.746431	15.538050	22.205100	1	1	1	1
FBtr0071351	CG7766-RA	0.087475	0.0	0.0503	0.0	-0.095996	1.947565	0.319478	4.362969	0.919228	82.359131	2.330786	4.736744	14.335100	10.717030	1	1	1	1
FBtr0083016	smp-30-RA	NOTEST	0.040256	NOTEST	0.0095	-1.375509	1.337894	1.345593	2.472701	36.656456	75.106213	5.936680	8.342507	12.016100	12.814700	1	1	1	1
FBtr0306351	Mvl-RG	0.085102	0.044016	0.0478	0.0118	0.115388	0.814089	2.213187	1.837421	1.890454	84.331302	1.207549	1.339444	18.368650	30.818950	1	1	1	1
FBtr0086137	l(2)01289-RB	0.08473	0.027683	0.0473	0.0043	0.067201	1.141518	0.766743	2.779704	0.336326	53.652641	1.378185	3.637255	18.996450	15.373500	1	1	1	1
FBtr0076879	Srp19-RA	0.142298	0.011106	0.1264	0.0007	-0.733951	2.424651	1.856049	2.599033	35.853634	15.330884	21.394608	20.507877	12.956750	17.525250	1	1	1	1
FBtr0071338	su(r)-RC	NOTEST	0.026973	NOTEST	0.0041	-8.062656	1.010254	-0.456199	1.962533	32.001105	5.938669	6.050860	1.681175	14.296400	16.565750	1	1	1	1
FBtr0303508	CG17111-RB	0.078462	0.033257	0.0406	0.0062	0.124840	1.047925	1.918113	1.799433	9.248015	82.379705	6.263388	5.609597	18.482950	21.919100	1	1	1	1
FBtr0077745	ND-B17.2-RA	NOTEST	0.042754	NOTEST	0.0109	-2.458836	0.859167	-0.749218	1.948643	42.805168	60.980351	1.410246	2.749142	12.934150	15.182400	1	1	1	1
FBtr0085796	CG1635-RA	NOTEST	0.013512	NOTEST	0.001	0.761597	1.413873	0.965434	2.818112	20.539350	1.837899	23.450226	0.477483	16.665100	16.662750	0	1	1	1
FBtr0079745	raw-RB	NOTEST	0.036087	NOTEST	0.0077	-2.118896	1.006236	0.660287	1.114452	13.274771	71.648351	8.572079	8.679180	23.139600	32.048200	1	1	1	1
FBtr0336809	Cdep-RE	NOTEST	0.040144	NOTEST	0.0094	-2.676668	0.755710	-1.511571	0.926907	80.369449	4.452767	2.278030	4.774259	15.263000	18.649550	1	1	1	1
FBtr0300797	CG1674-RF	NOTEST	0.008746	NOTEST	0.0004	-2.832568	1.606120	-1.125204	2.209050	8.323454	1.351528	22.648065	0.034579	12.857550	10.130085	1	1	1	1
FBtr0113387	LpR2-RF	NOTEST	0.026577	NOTEST	0.004	-1.366287	1.348068	0.726110	2.039524	10.823556	9.604708	7.463334	4.856962	14.812100	21.101100	1	1	1	1
FBtr0100660	kuz-RC	NOTEST	0.046723	NOTEST	0.0138	-0.849335	0.567079	0.780063	1.945255	77.998044	94.267081	9.194163	9.439198	20.538850	18.947700	0	1	1	1
FBtr0334668	CG1943-RD	NOTEST	0.0	NOTEST	0.0	-1.648381	1.902270	0.582003	2.955775	39.882241	37.311023	16.455801	16.720373	12.463450	20.001800	1	1	1	1
FBtr0087446	CG10205-RB	0.15044	0.029738	0.14	0.005	-0.827135	0.997537	-0.753526	1.187464	4.518209	78.176663	5.029007	4.256986	19.388950	30.332950	1	1	1	1
FBtr0335515	koi-RD	0.099022	0.005754	0.063	0.0002	-0.155965	2.327450	0.537669	2.573765	8.482125	64.457188	22.067330	6.668146	13.737950	24.862300	1	1	1	1
FBtr0070592	CG10804-RB	NOTEST	0.019923	NOTEST	0.0022	-2.420590	0.818922	2.572323	2.912598	42.046311	125.103881	21.837756	11.892933	15.195200	8.502135	1	1	1	1
FBtr0100580	ewg-RF	0.111398	0.047923	0.0792	0.0147	-0.404926	0.725539	0.346591	1.596229	8.962916	8.302174	19.298592	18.207906	19.358450	14.180800	1	1	1	1
FBtr0346437	Rab6-RB	0.161174	0.022646	0.1589	0.0029	-0.963005	0.919653	0.213885	1.387940	79.479492	14.422297	20.958094	18.736613	22.572500	28.837650	1	1	1	1
FBtr0084421	CG10175-RA	0.127818	0.022182	0.1034	0.0028	-0.543298	1.659574	1.305177	1.863365	7.118717	29.477743	19.038978	15.351235	14.751000	17.076000	1	1	1	1
FBtr0070599	Crg-1-RB	NOTEST	0.025789	NOTEST	0.0038	-1.763648	0.703775	1.139549	2.947040	8.522818	72.842538	21.957198	3.844930	20.605600	21.713200	1	1	1	1
FBtr0303602	CG42795-RB	0.083385	0.033074	0.0455	0.0061	0.008677	0.908853	1.548951	2.746932	94.097018	13.514266	20.000161	20.797623	15.715750	8.765160	1	1	1	1
FBtr0071340	CG12118-RB	0.090472	0.045142	0.0533	0.0128	-0.095425	0.771971	-0.024077	2.487623	16.327682	15.963000	19.269863	19.584308	19.325000	22.662850	1	1	1	1
FBtr0078128	CG11555-RA	0.124839	0.043683	0.0983	0.0115	-0.738637	0.817956	-0.123073	1.309524	17.503470	5.702088	20.992244	18.535274	23.994850	27.321600	1	1	1	1
FBtr0343606	Prosalpha6-RB	NOTEST	0.044527	NOTEST	0.0123	-1.796909	0.281826	0.690633	2.057316	8.125766	15.738329	6.281211	14.827507	23.047550	35.228350	1	1	1	1
FBtr0305346	CG5937-RD	0.080981	0.033998	0.0432	0.0067	-0.054383	0.612464	1.302451	3.343770	7.728944	18.164596	13.991033	13.837325	14.857100	13.071100	1	1	1	1
FBtr0079631	Snx6-RA	NOTEST	0.029464	NOTEST	0.0049	-1.968386	1.441293	-1.552388	1.674967	5.956944	23.988419	2.481739	23.941385	14.109150	17.722800	1	1	1	1
FBtr0086293	Obp57b-RA	0.088738	0.044229	0.0515	0.0121	0.002677	1.136786	0.904725	1.890874	4.344333	1.737660	3.638509	2.173180	21.995900	38.856950	1	1	0	1
FBtr0075723	Gbs-70E-RA	0.135541	0.035569	0.1151	0.0074	-0.690395	1.096460	0.422562	3.723289	13.237952	61.898523	3.248017	7.210335	22.846250	29.214550	1	1	0	0
FBtr0076210	CG7638-RA	0.094754	0.020616	0.0579	0.0024	-0.090786	1.323634	1.321847	3.719853	6.431611	6.601442	18.140228	18.293098	12.624650	12.623800	0	1	1	1
FBtr0334902	ctrip-RI	0.092608	0.029738	0.0556	0.005	-0.221209	0.896360	-0.118173	2.084737	21.699950	13.802345	13.666760	14.961040	22.088200	25.495700	0	1	1	1
FBtr0072127	gbb-RA	0.125278	0.028027	0.0991	0.0044	-0.521547	1.186604	0.188084	1.316677	11.772700	1.792392	3.272352	3.279365	17.105150	25.359850	1	1	1	1
FBtr0299918	stw-RA	0.136276	0.023009	0.1164	0.003	-0.780177	1.256634	0.564929	2.092141	48.904321	114.173234	14.593040	14.237379	16.425000	14.214100	1	1	1	1
FBtr0071489	ZAP3-RC	NOTEST	0.033978	NOTEST	0.0066	-2.266420	1.418616	0.072464	3.046139	14.344463	37.746214	3.022339	4.534885	13.199150	15.810650	1	1	1	1
FBtr0070960	CG14439-RA	0.147944	0.012733	0.1359	0.0009	-0.768673	1.515625	0.101929	3.804147	115.112531	93.486615	10.674326	11.369817	20.826000	21.860300	0	1	1	1
FBtr0087347	fus-RB	NOTEST	0.039301	NOTEST	0.009	-4.599339	1.272465	-0.741385	2.502368	88.046952	108.093345	7.279702	8.946713	12.851900	15.928000	1	1	1	1
FBtr0100617	CG9795-RD	NOTEST	0.042351	NOTEST	0.0106	-1.829918	0.939562	-0.054299	1.979527	7.465262	12.003396	17.868995	17.214002	13.284450	13.533550	0	1	1	1
FBtr0072694	rho-RA	0.11711	0.04508	0.0869	0.0127	-0.468862	0.879529	0.840580	2.466384	2.441065	97.069344	1.755170	5.478022	16.993650	38.914150	1	1	1	1
FBtr0075898	MICAL-like-RA	NOTEST	0.042756	NOTEST	0.011	-1.563252	0.757822	-0.793390	3.352681	63.509033	91.573969	4.421455	4.953366	17.367200	23.169000	1	1	1	1
FBtr0082898	CG9631-RA	NOTEST	0.021143	NOTEST	0.0025	-1.980252	1.581808	-0.362135	1.769297	47.398906	6.943474	6.483646	4.803515	13.136800	18.705750	1	1	1	1
FBtr0342577	RpS9-RE	NOTEST	0.044142	NOTEST	0.0119	-2.981277	0.273445	-1.125689	1.485413	52.157935	35.883555	14.857382	13.346221	16.753500	11.711300	1	1	1	1
FBtr0086113	Adf1-RC	NOTEST	0.033257	NOTEST	0.0062	-4.804126	1.206937	-0.057930	4.480621	25.226301	31.318241	8.367269	14.366192	20.129350	12.562250	1	1	1	1
FBtr0083052	Caf1-55-RA	NOTEST	0.023009	NOTEST	0.003	-3.188557	0.934915	0.171388	1.169667	19.721539	35.916841	17.610244	21.406861	16.794450	21.377400	1	1	1	1
FBtr0078440	CG7407-RA	0.085347	0.047375	0.0481	0.0143	-0.110783	0.883277	1.284762	1.456789	12.338358	51.715825	20.598977	18.757541	20.484300	13.909950	1	1	1	1
FBtr0114598	CG8008-RB	0.157689	0.020338	0.1533	0.0023	-0.933979	1.725957	2.779951	3.217123	51.530533	6.265911	19.450624	18.131273	14.472100	19.301850	0	1	1	1
FBtr0090003	Ca-alpha1D-RD	0.15448	0.042351	0.1475	0.0106	-0.891858	0.722619	-0.418001	0.948450	1.267313	44.708564	0.558343	1.652365	17.085950	13.176400	1	1	1	1
FBtr0075412	fax-RA	0.153602	0.018637	0.1459	0.0019	-0.855366	1.422935	0.525497	4.856501	2.528898	87.790623	3.765824	5.331233	17.101100	12.192950	1	1	1	1
FBtr0340328	IM3-RB	NOTEST	0.037722	NOTEST	0.0084	-1.161105	0.972402	-1.032390	1.578557	62.919302	17.660291	14.995539	13.835427	14.534850	17.704700	1	1	1	1
FBtr0336484	CG9795-RF	NOTEST	0.037151	NOTEST	0.0081	-1.137395	0.815055	0.088488	3.168605	59.155764	84.481291	4.434478	4.943211	13.180550	12.813600	1	1	1	1
FBtr0304688	CG42613-RH	NOTEST	0.042524	NOTEST	0.0107	-2.445967	0.834288	-1.702226	2.312968	3.095713	87.860632	3.860527	4.401034	17.104950	18.678000	1	1	1	1
FBtr0083581	CG7675-RA	NOTEST	0.049214	NOTEST	0.0156	-2.286120	0.950545	-0.007743	3.497774	5.085667	9.812898	5.110327	3.314404	13.487550	50.550250	1	1	1	1
FBtr0080260	crol-RD	NOTEST	0.022182	NOTEST	0.0028	-2.221255	1.764208	0.735192	2.379092	94.140157	0.997845	15.851124	14.416731	17.935600	23.827750	1	1	1	1
FBtr0083583	CG7675-RC	NOTEST	0.042351	NOTEST	0.0106	-4.729650	0.937366	1.805125	2.684333	13.174741	2.482398	16.727259	14.846109	21.207450	26.604200	1	1	1	1
