geneID	symbol	yQvalue	oQvalue	yPvalue	oPvalue	yRP24	oRP24	ySP	oSP	yPVEC	oPVEC	yPhase	oPhase	yMedian	oMedian	yDetectable	oDetectable	yNonZero	oNonzero
FBtr0301652	Tob-RC	NOTEST	0.037722	NOTEST	0.0084	-1.700653	0.584292	-0.930574	0.962756	4.202951	2.652491	16.453676	15.920747	80.193800	52.528050	1	1	1	1
FBtr0433501	mt:ND5-RB	0.171363	0.039006	0.1712	0.0089	-0.992335	0.570491	-0.447376	0.689223	4.415909	3.223232	15.018912	15.982151	1729.870000	1441.810000	1	1	1	1
FBtr0082865	Ipp-RA	0.094754	0.044229	0.0578	0.0121	-0.065609	0.923098	0.056549	1.324156	29.351627	7.331607	23.643883	3.042629	41.116100	37.110350	1	1	1	1
FBtr0334648	Clk-RH	0.090119	0.04197	0.0528	0.0104	-0.255505	0.513584	2.367305	2.500033	22.189156	17.133086	23.447429	22.130947	19.275350	13.488350	1	1	1	1
FBtr0076030	Klp68D-RA	NOTEST	0.013512	NOTEST	0.001	-2.255198	1.570910	1.715803	2.226716	3.961738	0.959884	22.508530	1.746584	11.681500	10.603900	0	1	1	1
FBtr0086340	CG8654-RA	NOTEST	0.003712	NOTEST	0.0001	-1.427615	3.663085	3.292265	3.979442	14.189648	2.216518	21.181657	3.254948	25.678600	27.371700	1	1	1	1
FBtr0301096	CG42540-RB	NOTEST	0.04612	NOTEST	0.0133	-2.799633	0.488091	-1.490661	0.602604	89.354050	1.715983	11.065762	14.559414	156.360000	102.598500	1	1	1	1
FBtr0343927	eIF1A-RC	NOTEST	0.039006	NOTEST	0.0089	-2.058508	0.733215	-0.907853	0.964883	6.054882	8.214812	17.666314	17.845003	94.663800	84.354700	1	1	1	1
FBtr0113424	CG32121-RB	NOTEST	0.003712	NOTEST	0.0001	-2.324067	1.686586	0.248122	4.774884	9.071850	95.285049	17.509093	4.613096	2.871810	2.322740	1	1	1	1
FBtr0343365	CG9413-RC	NOTEST	0.033978	NOTEST	0.0066	-2.529869	1.234398	0.150140	2.603146	65.701900	88.973579	5.917864	16.182827	58.016550	54.169800	0	1	1	1
FBtr0340254	CG6870-RB	0.083869	0.035056	0.0461	0.0072	0.059031	0.853696	0.240937	1.387293	4.255335	40.641435	19.194415	18.500131	67.613500	33.924100	1	1	1	1
FBtr0083335	nonA-l-RA	NOTEST	0.022182	NOTEST	0.0028	-1.773868	1.369675	-0.929867	2.315259	66.491514	24.773901	16.857371	20.950298	11.229500	10.565650	0	1	1	1
FBtr0307555	Nep3-RC	NOTEST	0.043758	NOTEST	0.0116	-0.557407	0.800849	-0.061666	1.447734	6.623754	7.566111	17.131914	17.539884	32.992950	30.307800	0	1	1	1
FBtr0310287	CHES-1-like-RC	0.099315	0.009636	0.0633	0.0005	-0.150105	1.122871	0.395317	1.282694	4.242077	65.126834	16.381291	16.258608	19.790400	19.433850	1	1	1	1
FBtr0113096	CG15118-RE	0.123336	0.033998	0.0954	0.0067	-0.551890	0.644831	1.107447	2.581713	0.368276	0.967259	22.792360	0.562742	12.255700	9.836735	1	1	1	1
FBtr0076656	ZC3H3-RA	0.103416	0.042756	0.0683	0.011	-0.264955	0.908059	1.811449	3.265360	2.696512	3.757969	2.016784	4.738991	3.309365	3.042790	1	1	1	1
FBtr0071110	CG2258-RB	NOTEST	0.025789	NOTEST	0.0038	-1.472076	0.476603	-1.262152	0.957546	21.348309	29.158297	9.939564	16.888016	6.017975	3.804300	1	1	1	1
FBtr0072635	CG9119-RA	NOTEST	0.038333	NOTEST	0.0086	-1.392920	0.655623	0.169198	1.257712	44.185889	84.101779	7.271156	10.377832	7.823165	4.199990	1	1	1	1
FBtr0333265	roq-RC	NOTEST	0.025455	NOTEST	0.0037	-1.276270	1.456974	-1.185225	1.949203	77.796381	40.473774	9.192521	13.550895	10.092050	6.647690	1	1	1	1
FBtr0085662	tmod-RA	0.142298	0.038029	0.1264	0.0085	-0.763243	1.218295	-0.520909	1.321797	7.021211	24.754299	20.023065	19.979156	32.841650	24.248950	1	1	1	1
FBtr0079293	CG11050-RC	NOTEST	0.025789	NOTEST	0.0038	-2.789607	1.923290	-1.267525	2.004683	17.670002	7.019101	10.095131	16.928950	155.100500	150.478500	1	1	1	1
FBtr0089747	Mlc2-RA	NOTEST	0.029464	NOTEST	0.0049	-3.131138	1.308916	-0.519280	3.096809	2.223143	7.696887	2.199856	3.060396	457.860500	288.439500	1	1	1	1
FBtr0113033	Schip1-RB	0.120003	0.025455	0.0909	0.0037	-0.451837	0.667897	5.001888	6.007223	1.480538	0.803331	22.189667	23.283142	47.360950	40.322350	1	1	1	1
FBtr0078926	CG14650-RA	0.10487	0.030327	0.0704	0.0052	-0.311137	1.171691	-0.104418	1.687190	1.899346	42.641532	0.525151	2.491443	10.917200	10.347500	1	1	1	1
FBtr0089137	Syt7-RA	NOTEST	0.045142	NOTEST	0.0128	-1.134167	0.539044	2.163103	1.597935	11.742138	11.315079	19.826567	19.951605	42.273800	26.791400	1	1	1	1
FBtr0077417	Clect27-RA	NOTEST	0.048117	NOTEST	0.0149	-2.487093	0.979231	1.433789	2.286434	4.146708	3.454020	0.479331	20.064624	40.716950	30.425150	0	1	1	1
FBtr0070186	CG3699-RA	NOTEST	0.008746	NOTEST	0.0004	-1.211175	1.060014	-0.269450	3.091589	1.921145	94.547554	13.343215	11.799713	16.354000	11.738200	1	1	1	1
FBtr0081118	CG33120-RA	NOTEST	0.047003	NOTEST	0.014	-6.005228	0.553557	-0.576614	1.660010	38.637563	47.439671	8.147534	4.387937	65.281750	67.578100	0	1	1	1
FBtr0070776	CG16756-RA	0.116586	0.046723	0.0862	0.0138	-0.441494	0.694153	1.103512	2.275802	51.256644	67.956264	8.887430	8.099599	153.906000	143.074000	1	1	1	1
FBtr0081191	CG10621-RA	NOTEST	0.030953	NOTEST	0.0054	-2.337776	1.762137	-0.332894	1.999383	21.394013	61.734290	13.181160	7.179012	12.462950	7.565860	1	1	1	1
FBtr0303602	CG42795-RB	0.083385	0.033074	0.0455	0.0061	0.008677	0.908853	1.548951	2.746932	94.097018	13.514266	20.000161	20.797623	15.715750	8.765160	1	1	1	1
FBtr0299918	stw-RA	0.136276	0.023009	0.1164	0.003	-0.780177	1.256634	0.564929	2.092141	48.904321	114.173234	14.593040	14.237379	16.425000	14.214100	1	1	1	1
FBtr0345197	Thd1-RC	0.128607	0.009636	0.1047	0.0005	-0.635555	1.833878	-0.140585	1.841639	5.572635	77.970179	15.285955	16.523716	13.251000	7.099100	1	1	1	1
FBtr0301316	Eaat2-RC	NOTEST	0.041734	NOTEST	0.0103	-1.319517	1.246733	0.158012	2.158600	2.468824	19.202957	2.203184	3.912036	25.016250	17.026550	1	1	1	1
FBtr0301312	plh-RB	NOTEST	0.040256	NOTEST	0.0095	-1.335822	1.089713	0.527875	1.140671	4.355038	44.701617	4.622502	22.719932	3.898020	1.401825	1	1	1	1
FBtr0079800	Eaat1-RB	NOTEST	0.009636	NOTEST	0.0005	-1.277922	2.570339	1.013483	3.796337	3.979750	17.049437	16.876809	17.035105	120.986000	91.276050	1	1	1	1
FBtr0305346	CG5937-RD	0.080981	0.033998	0.0432	0.0067	-0.054383	0.612464	1.302451	3.343770	7.728944	18.164596	13.991033	13.837325	14.857100	13.071100	1	1	1	1
FBtr0078440	CG7407-RA	0.085347	0.047375	0.0481	0.0143	-0.110783	0.883277	1.284762	1.456789	12.338358	51.715825	20.598977	18.757541	20.484300	13.909950	1	1	1	1
FBtr0100427	Acsl-RE	NOTEST	0.020616	NOTEST	0.0024	-1.004671	1.632846	1.048071	3.012397	7.984595	2.039978	13.287114	14.270551	98.389300	92.865050	1	1	1	1
FBtr0344326	CG31224-RB	NOTEST	0.024052	NOTEST	0.0033	-1.831816	1.175118	-0.945746	1.336136	10.866915	1.524200	19.577277	1.322711	7.205840	6.152355	0	1	1	1
FBtr0077497	Reph-RA	NOTEST	0.041139	NOTEST	0.0099	-1.037906	0.924841	0.343072	3.553043	59.229926	7.675490	4.732354	3.951782	34.984300	31.134300	0	1	1	1
FBtr0110801	CG4467-RB	NOTEST	0.020338	NOTEST	0.0023	-1.571918	2.256227	1.412406	3.001416	3.693185	18.374534	4.675726	4.842786	56.715200	40.732650	1	1	1	1
FBtr0305087	CG9990-RE	0.110098	0.036597	0.077	0.0079	-0.285573	0.499703	0.005172	0.600486	9.246338	20.407308	18.177495	18.009286	47.774700	44.987050	1	1	1	1
FBtr0085821	kek6-RA	0.08692	0.010249	0.0496	0.0006	-0.058167	2.194904	0.659565	2.857897	27.998355	17.801386	21.450246	20.868650	22.144650	20.478500	1	1	1	1
FBtr0301662	trpl-RD	0.124366	0.036946	0.0966	0.008	-0.590288	1.073084	2.295644	1.989285	83.347509	106.817461	10.075650	7.541723	182.472000	97.243200	1	1	1	1
FBtr0076525	teq-RD	NOTEST	0.030953	NOTEST	0.0054	-3.446992	1.285551	-0.481266	2.373359	54.349781	51.776354	5.583736	4.833593	79.907500	56.415750	1	1	1	1
FBtr0079253	CG9505-RA	0.094061	0.016938	0.0571	0.0016	-0.037072	0.806925	1.518260	2.040790	49.421623	38.980414	3.412616	3.046236	8.147575	7.529270	1	1	1	1
FBtr0335230	CG2747-RF	NOTEST	0.039006	NOTEST	0.0089	-2.219032	0.807766	-0.422777	3.211330	27.516727	1.023654	20.250998	21.802268	4.441350	2.168435	1	1	1	1
FBtr0308083	RyR-RJ	NOTEST	0.042524	NOTEST	0.0107	-1.993826	1.020639	0.446965	4.425759	20.847565	3.948230	19.905952	16.558367	5.655105	3.783460	1	1	1	1
FBtr0330102	fz-RC	NOTEST	0.044527	NOTEST	0.0123	-3.700291	0.746547	-0.277382	1.985903	46.773870	4.690439	14.583601	16.850167	5.635215	4.236295	0	1	1	1
FBtr0086113	Adf1-RC	NOTEST	0.033257	NOTEST	0.0062	-4.804126	1.206937	-0.057930	4.480621	25.226301	31.318241	8.367269	14.366192	20.129350	12.562250	1	1	1	1
FBtr0083539	CG7785-RA	NOTEST	0.015004	NOTEST	0.0013	-2.017337	2.016665	-1.221665	3.105006	33.676381	2.500179	11.994288	15.821721	29.331950	24.880300	1	1	1	1
FBtr0072212	SERCA-RE	NOTEST	0.014133	NOTEST	0.0011	-2.258231	1.439760	-1.563402	2.159531	47.352459	1.578008	2.046221	2.356033	188.964500	20.080200	1	1	1	1
FBtr0075763	Hsc70-1-RD	0.145375	0.025789	0.1316	0.0038	-0.752035	0.769057	-0.708042	2.737030	8.916592	76.931139	3.663848	4.788099	9.922240	5.446905	1	1	1	1
FBtr0084803	dan-RA	0.080721	0.044884	0.0428	0.0126	-0.098979	0.886505	1.006251	1.697190	2.896490	77.233931	3.028671	5.881643	1.983930	1.264085	1	1	1	1
FBtr0085537	Rnb-RA	0.140292	0.0	0.1231	0.0	-0.750234	0.922794	1.269172	2.385772	14.966313	0.021425	20.412952	23.644065	3.358755	2.917805	1	1	1	1
FBtr0074345	CG4928-RB	0.12926	0.036087	0.1057	0.0077	-0.570329	1.350082	-0.040493	1.479488	39.204098	24.070112	1.241456	20.675098	24.948050	17.121100	1	1	1	1
FBtr0330254	alpha-Catr-RC	0.158486	0.016399	0.1548	0.0015	-0.933492	1.852890	-0.143611	2.542323	8.126216	17.917794	3.572767	3.435938	19.229200	17.709450	0	1	1	1
FBtr0309501	kirre-RF	NOTEST	0.035342	NOTEST	0.0073	-1.190592	0.472005	-0.430572	1.604128	58.017115	18.693962	12.649465	15.087354	6.586975	5.199400	1	1	1	1
FBtr0307344	CG33199-RB	NOTEST	0.049797	NOTEST	0.016	-2.987689	0.783621	-2.509148	1.380430	6.008264	7.248735	17.217875	17.626679	95.393300	53.079950	1	1	1	1
FBtr0086137	l(2)01289-RB	0.08473	0.027683	0.0473	0.0043	0.067201	1.141518	0.766743	2.779704	0.336326	53.652641	1.378185	3.637255	18.996450	15.373500	1	1	1	1
FBtr0081281	Hasp-RC	NOTEST	0.012733	NOTEST	0.0009	-1.028652	2.146863	1.531324	2.810363	1.744171	63.381247	3.043402	4.099311	32.717400	20.334450	0	1	1	1
FBtr0339696	dtn-RD	0.158629	0.011106	0.155	0.0007	-0.916385	2.172226	-0.732611	2.526181	2.812021	4.273134	15.142896	16.947335	32.444200	27.677550	1	1	1	1
FBtr0113030	jp-RC	NOTEST	0.046596	NOTEST	0.0136	-1.251268	0.783126	-0.367112	0.903663	4.095374	6.504181	16.362249	17.822883	31.093200	22.587600	1	1	1	1
FBtr0334409	dpr7-RG	NOTEST	0.040256	NOTEST	0.0095	-2.779560	0.577011	-1.347952	3.327073	22.810321	7.640490	17.839696	18.663509	74.941050	51.923950	1	1	1	1
FBtr0075184	CG7484-RB	0.080967	0.020616	0.0431	0.0024	0.167443	1.786094	1.249903	2.478092	1.690286	3.049045	2.418625	4.274688	76.031400	72.821450	1	1	1	1
FBtr0333754	Unc-76-RC	NOTEST	0.021143	NOTEST	0.0025	-0.927960	0.935145	-0.485825	2.297196	67.434829	69.909342	16.957967	14.994916	67.763100	59.614400	0	1	1	1
FBtr0306541	CG11374-RC	NOTEST	0.014577	NOTEST	0.0012	-3.078101	1.319261	2.397983	2.438459	6.087736	51.240768	4.912407	7.540876	3.371770	2.259010	1	1	1	1
FBtr0090003	Ca-alpha1D-RD	0.15448	0.042351	0.1475	0.0106	-0.891858	0.722619	-0.418001	0.948450	1.267313	44.708564	0.558343	1.652365	17.085950	13.176400	1	1	1	1
