geneID	symbol	yQvalue	oQvalue	yPvalue	oPvalue	yRP24	oRP24	ySP	oSP	yPVEC	oPVEC	yPhase	oPhase	yMedian	oMedian	yDetectable	oDetectable	yNonZero	oNonzero
FBtr0087902	Den1-RA	0.030085	NOTEST	0.0053	NOTEST	1.031695	-1.206249	4.022652	1.008690	14.033485	0.752269	0.737046	0.649974	34.171050	27.652950	1	1	1	1
FBtr0076329	Ilp2-RA	0.022218	NOTEST	0.0028	NOTEST	0.889854	-1.440786	3.230741	0.331967	15.062128	10.434490	21.474919	19.911860	169.231500	119.150000	1	1	1	1
FBtr0300178	gol-RC	0.035867	0.13561	0.0077	0.1175	0.538906	-0.683178	0.942762	0.207360	33.001155	28.318264	11.274999	12.002830	28.726250	24.648450	1	1	1	1
FBtr0310064	vib-RB	0.024315	NOTEST	0.0035	NOTEST	1.373138	-3.538581	1.509321	0.662407	16.982538	114.453356	4.614124	11.328274	24.735100	15.595200	1	1	1	1
FBtr0112806	fw-RB	0.018307	0.109481	0.002	0.0778	1.799123	-0.242689	3.838071	1.612813	5.104914	11.713472	22.951162	19.813293	3.713110	1.852760	1	1	1	1
FBtr0301812	CG41128-RB	0.04338	0.125286	0.0121	0.1017	0.012339	-0.703174	4.354452	2.687713	10.601018	7.763976	19.946953	18.747798	494.084000	344.698500	1	1	1	1
FBtr0301959	Tm1-RM	0.019809	0.085284	0.0023	0.0475	1.895036	-0.066256	2.052606	0.407098	34.696416	10.568945	20.435744	21.940783	114.962000	104.860500	1	1	1	1
FBtr0082280	CG14687-RA	0.031642	NOTEST	0.0059	NOTEST	1.719569	-1.008094	4.520662	1.451341	3.074573	7.506973	3.575935	1.499254	137.802000	67.201300	1	0	1	1
FBtr0085712	Cyp4c3-RA	0.035093	0.089761	0.0074	0.0528	1.317892	-0.047213	3.172946	2.884654	2.721328	16.455943	21.246641	19.118442	3.163070	1.519685	1	1	1	1
FBtr0333220	Mkp3-RD	0.037648	0.154099	0.0087	0.148	0.958904	-0.907801	2.408354	1.486868	7.518571	8.069514	6.714773	6.299958	19.414800	15.515800	1	1	1	1
FBtr0333229	Gpdh1-RF	0.018307	NOTEST	0.002	NOTEST	1.206257	-0.014743	1.916417	1.595116	91.892832	55.343090	4.177662	6.197418	65.617700	49.980350	1	0	1	1
FBtr0077646	CG17265-RA	0.019809	NOTEST	0.0023	NOTEST	0.507105	-2.429117	2.270157	-0.561208	43.239127	25.586213	16.961842	21.467992	2.044810	1.560050	1	1	1	1
FBtr0308916	CG3556-RB	0.047831	0.121048	0.0146	0.0952	0.778733	-0.541724	2.633888	2.753040	2.432341	3.370814	3.801884	3.667131	36.963700	28.612400	1	1	1	1
FBtr0079251	Cpr-RB	0.023905	NOTEST	0.0034	NOTEST	1.426223	-1.110158	2.534669	0.341059	21.705168	23.707271	21.593152	22.585661	25.415300	23.168950	1	1	1	1
FBtr0082479	CG31211-RA	0.022501	0.135736	0.0029	0.1177	1.145904	-0.636335	1.900930	1.916675	77.952131	9.176898	22.774507	22.939633	15.126850	9.385540	1	1	1	1
FBtr0073613	CG9360-RA	0.043228	NOTEST	0.012	NOTEST	0.356170	-1.650808	2.710955	1.671902	12.440230	7.689674	20.606051	18.147192	61.529400	58.379300	1	1	1	1
FBtr0084702	sosie-RA	0.018893	0.155916	0.0021	0.1506	0.944009	-0.924313	3.400295	-0.032592	0.004032	72.457035	0.133427	4.376420	16.838700	9.999600	1	0	1	1
FBtr0392910	CG5071-RD	0.034839	NOTEST	0.0073	NOTEST	-0.147247	-0.295571	6.066160	1.767964	74.030069	99.119515	4.118623	6.344625	7.356625	6.332490	1	0	1	1
FBtr0073942	NetA-RA	0.043649	0.145898	0.0122	0.1343	1.200578	-0.835212	5.285112	1.007515	70.765798	64.377019	7.739177	6.692130	1.943200	1.472300	1	1	1	1
FBtr0080452	CG16820-RA	0.038318	NOTEST	0.0093	NOTEST	0.497597	-2.454040	2.461948	3.435432	16.044341	4.334830	9.563100	5.062162	7.928900	3.957070	1	1	1	1
FBtr0085867	CG11550-RA	0.039136	0.151644	0.0097	0.1437	0.940170	-0.822613	2.614262	0.745632	4.396833	70.490342	4.697479	0.167055	48.719700	46.356950	1	1	1	1
FBtr0072130	TM4SF-RA	0.020585	0.077336	0.0025	0.0387	1.565465	-0.051237	2.253382	1.018732	3.216661	3.648553	0.757497	2.025251	83.374850	34.037400	1	1	1	1
FBtr0083237	CG10407-RA	0.011853	0.159886	0.0008	0.1572	2.206628	-0.932734	2.665718	0.887932	38.049836	5.823997	1.691656	2.173850	5.128545	2.586610	1	1	1	1
FBtr0091785	CG33784-RA	0.008325	NOTEST	0.0004	NOTEST	2.317193	-2.660319	2.784616	0.458903	93.367126	10.654224	6.208676	19.793198	3.629555	1.287845	1	1	1	1
FBtr0071170	CG1632-RA	0.022706	NOTEST	0.003	NOTEST	1.765873	-2.214882	3.218418	3.102464	36.301747	1.731186	19.171249	15.188883	5.886715	2.668205	1	1	1	1
FBtr0073439	CG15201-RA	0.009138	0.07788	0.0005	0.0394	1.466515	0.127107	1.642481	0.344796	0.328114	1.226878	0.548289	2.579291	340.788000	329.861500	1	1	1	1
FBtr0342919	CG17321-RB	0.037946	NOTEST	0.009	NOTEST	0.846411	-1.139209	1.211500	0.026770	57.746392	16.426912	6.564804	8.874446	20.873500	14.597150	1	1	1	1
