geneID	symbol	yQvalue	oQvalue	yPvalue	oPvalue	yRP24	oRP24	ySP	oSP	yPVEC	oPVEC	yPhase	oPhase	yMedian	oMedian	yDetectable	oDetectable	yNonZero	oNonzero
FBtr0081846	stck-RC	0.122877	0.046596	0.0946	0.0136	-0.481060	0.942524	0.883555	1.830227	13.433369	101.469447	8.977715	7.475946	2.899895	11.213700	1	1	1	1
FBtr0114598	CG8008-RB	0.157689	0.020338	0.1533	0.0023	-0.933979	1.725957	2.779951	3.217123	51.530533	6.265911	19.450624	18.131273	14.472100	19.301850	0	1	1	1
FBtr0087536	SmydA-1-RA	NOTEST	0.031618	NOTEST	0.0056	-1.806879	0.510988	0.016260	1.067318	1.767572	7.393456	22.797866	1.769621	1.067819	1.904425	1	1	1	1
FBtr0339633	CG1532-RB	NOTEST	0.009636	NOTEST	0.0005	-1.125919	1.546132	-0.568223	2.249868	6.010230	12.005055	17.690973	17.982790	14.534800	21.914400	0	1	1	1
FBtr0082908	CG14356-RA	NOTEST	0.030953	NOTEST	0.0054	-1.873254	0.807501	-0.948576	1.404305	1.045938	28.616965	2.215947	1.036582	1.057025	2.757780	1	1	1	1
FBtr0290050	CG31028-RC	NOTEST	0.033074	NOTEST	0.0061	-1.039011	1.098503	0.917478	1.211702	3.703290	78.252792	3.485149	4.179940	1.750500	2.598945	1	1	1	1
FBtr0084691	tld-RA	NOTEST	0.025455	NOTEST	0.0037	-1.119091	1.472890	-0.755778	1.628202	57.546514	6.223390	6.574132	5.873276	1.226395	1.947425	1	1	1	1
FBtr0088922	CG2065-RA	0.095775	0.040256	0.0592	0.0095	-0.026578	0.823724	1.241558	1.961440	2.708508	20.895970	3.694383	9.813388	5.564755	12.760650	1	1	1	1
FBtr0072799	drpr-RB	0.075754	0.033669	0.038	0.0064	-0.131039	1.103517	0.089974	1.518785	32.196223	72.882696	23.493092	3.186375	8.986870	13.328200	1	1	1	1
FBtr0085307	Sid-RA	0.127027	0.003712	0.1023	0.0001	-0.603543	1.694786	3.024873	2.258463	19.901687	45.383979	10.754420	10.072227	4.292090	6.968560	1	1	1	1
FBtr0075898	MICAL-like-RA	NOTEST	0.042756	NOTEST	0.011	-1.563252	0.757822	-0.793390	3.352681	63.509033	91.573969	4.421455	4.953366	17.367200	23.169000	1	1	1	1
FBtr0089520	AnxB9-RD	NOTEST	0.023009	NOTEST	0.003	-1.540713	1.531322	0.663676	2.509825	12.317400	36.145442	5.597566	3.873336	7.718695	20.346200	1	1	1	1
FBtr0085401	CG31445-RA	NOTEST	0.038029	NOTEST	0.0085	-1.568534	0.748179	0.165978	2.963966	21.281990	54.978459	3.388039	5.753135	24.061450	39.202200	1	1	1	1
FBtr0085390	CG11899-RA	NOTEST	0.022646	NOTEST	0.0029	-3.616084	1.332630	0.442057	2.609650	23.599314	69.009105	20.908856	5.685489	42.714650	68.906050	1	1	1	1
FBtr0088690	Cyp6a13-RA	0.117095	0.044621	0.0868	0.0124	-0.388920	0.969891	0.129717	2.470605	39.544364	68.402299	5.628549	7.417948	11.592050	22.803550	0	1	1	1
FBtr0089628	CG10383-RA	0.150517	0.003712	0.1401	0.0001	-0.816927	2.862592	-0.369534	3.391799	17.935122	31.961317	1.658169	8.405123	5.937675	11.952200	1	1	1	1
FBtr0075941	CG10960-RC	NOTEST	0.024935	NOTEST	0.0035	-4.366115	1.662563	-2.751314	2.193474	70.995087	75.606785	8.181622	6.758542	63.021100	111.656000	1	1	1	1
FBtr0300190	bmm-RB	NOTEST	0.019923	NOTEST	0.0022	-1.470252	2.594100	0.093441	4.325180	38.539640	65.723102	3.049512	7.250588	32.479900	52.636350	1	1	1	1
FBtr0339709	wtrw-RD	NOTEST	0.014577	NOTEST	0.0012	-2.171396	1.946222	-0.186608	3.573217	93.725444	6.605638	3.204183	17.999318	22.864800	39.188450	1	1	1	1
FBtr0070625	CG6428-RA	NOTEST	0.016399	NOTEST	0.0015	-2.043188	1.337920	2.027146	3.280146	3.656546	30.659299	3.831276	12.019260	5.010650	10.020145	0	1	1	1
FBtr0072694	rho-RA	0.11711	0.04508	0.0869	0.0127	-0.468862	0.879529	0.840580	2.466384	2.441065	97.069344	1.755170	5.478022	16.993650	38.914150	1	1	1	1
FBtr0073005	scramb2-RA	NOTEST	0.041427	NOTEST	0.0101	-1.459842	0.907802	0.166962	2.070528	6.949497	8.928726	6.357659	5.368463	39.521350	53.242700	1	1	1	1
FBtr0307505	CG31076-RB	NOTEST	0.005754	NOTEST	0.0002	0.892378	3.827165	1.405308	4.308743	92.094223	75.227054	5.779757	8.645274	0.592877	1.683050	0	1	0	1
FBtr0074669	Mec2-RA	0.115284	0.037353	0.0846	0.0082	-0.523224	0.655765	0.397297	2.130228	33.805856	84.679315	3.484576	3.725958	6.436980	14.127250	1	1	1	1
FBtr0089339	Rel-RB	NOTEST	0.014577	NOTEST	0.0012	-2.926454	0.623160	-1.908183	3.087269	15.063655	77.340839	4.490133	3.667669	13.907350	24.374550	1	1	1	1
FBtr0084357	CG17119-RA	NOTEST	0.026973	NOTEST	0.0041	-1.338875	1.192538	-0.546670	3.021318	15.955201	96.136057	9.768594	8.933204	6.499905	17.339000	1	1	1	1
FBtr0084361	CG17121-RA	NOTEST	0.013512	NOTEST	0.001	-1.161536	2.378906	-0.996482	2.662545	36.480535	85.606187	20.130559	7.303092	18.540150	31.057800	0	1	1	1
FBtr0089049	Gadd45-RA	0.078298	0.008746	0.0405	0.0004	0.156019	1.797844	1.960814	3.377179	52.037871	47.468495	4.271346	7.335539	17.752750	52.292850	1	1	1	1
FBtr0329884	NaPi-T-RB	NOTEST	0.034557	NOTEST	0.007	-8.095531	1.359608	-0.875616	2.183627	25.896120	101.698630	15.427066	11.886863	0.551959	2.606700	0	1	1	1
FBtr0078770	PEK-RA	NOTEST	0.040144	NOTEST	0.0094	-2.833621	0.779956	-1.982154	1.852030	108.339906	101.753514	10.274863	9.843555	7.226795	14.681300	0	1	1	1
FBtr0082638	Hsp70Bc-RA	NOTEST	0.048117	NOTEST	0.0149	-2.006214	0.724303	-1.029248	4.290702	19.335215	84.864137	14.065945	10.370263	0.304099	1.185770	0	1	1	1
FBtr0086664	IM2-RA	0.153546	0.020338	0.1457	0.0023	-0.888403	1.258520	0.555023	2.961886	13.743564	30.684253	8.463380	10.166773	448.411500	511.191000	1	1	1	1
FBtr0086662	IM1-RA	0.124359	0.043198	0.0965	0.0112	-0.527581	0.674717	0.412103	3.536760	9.944247	16.569516	13.820878	12.537715	254.892500	394.275000	1	1	1	1
FBtr0089394	Vamp7-RA	0.092421	0.037151	0.0554	0.0081	-0.303442	0.999055	1.581349	2.434384	16.301759	4.458269	21.360633	19.600544	24.673700	37.236100	1	1	1	1
FBtr0082637	Hsp70Bb-RA	NOTEST	0.030065	NOTEST	0.0051	-0.819778	1.589823	-0.758748	4.027507	25.665528	97.876052	6.506101	7.059345	0.344917	3.338650	0	1	1	1
FBtr0332853	CG10916-RB	0.095775	0.007274	0.0592	0.0003	-0.070330	2.619871	1.681542	2.937175	78.170749	39.595664	8.608553	10.840311	6.631325	12.497100	1	1	1	1
FBtr0084182	CG5778-RA	NOTEST	0.035983	NOTEST	0.0076	-2.012166	0.586964	-1.405046	1.751782	54.319141	23.867075	15.318074	14.046876	536.215000	982.037000	1	1	1	1
FBtr0082335	CG14695-RA	NOTEST	0.044159	NOTEST	0.012	-1.163733	0.682816	1.180069	1.945920	77.921471	106.664446	2.903882	7.331351	0.527803	4.815350	0	1	1	1
FBtr0077971	Tgt-RA	NOTEST	0.041427	NOTEST	0.0101	-1.213993	0.885906	0.279335	1.041439	87.425872	9.807996	1.587018	2.990937	1.757020	2.823775	0	1	1	1
FBtr0075125	CG32195-RA	NOTEST	0.044527	NOTEST	0.0123	-1.850095	0.439557	-0.483672	0.644909	5.906215	74.992622	15.668765	17.375886	1.291970	2.315080	1	1	1	1
FBtr0080496	CG9928-RA	NOTEST	0.042351	NOTEST	0.0106	-1.282470	0.931752	-0.757405	3.240978	3.084502	2.588304	3.443034	3.936705	428.630500	667.749000	1	1	1	1
FBtr0071559	IM4-RA	NOTEST	0.030327	NOTEST	0.0052	-1.233971	0.058460	0.166946	1.956743	81.953449	95.387741	12.270772	11.892580	666.966500	1240.545000	1	1	1	1
FBtr0076496	Hsp26-RA	NOTEST	0.015004	NOTEST	0.0013	-3.335876	1.659706	-1.052867	3.153395	17.654047	77.531424	18.172581	9.546870	2.556770	8.772415	1	1	1	1
FBtr0085488	Cad99C-RA	0.166513	0.033669	0.1661	0.0064	-0.975929	1.442284	-0.065142	2.751932	55.703699	53.004880	4.154105	3.913676	3.878420	8.684675	1	1	1	1
