FBID	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20
FBgn0040365	0.181805	0	0.281079	0.153899	0	0.198527
FBgn0040397	14.1402	23.763	20.829	15.2543	13.0763	22.4123
FBgn0026143	6.03373	7.37221	4.90548	4.88745	5.79362	6.33313
FBgn0040351	31.2074	28.5812	32.2858	29.8854	37.5522	33.3167
FBgn0040338	0.200615	0	0.310161	0	0	0
FBgn0040350	0	0	0	0	0.0501117	0
FBgn0040349	4.59546	9.44518	11.7991	17.297	11.1154	10.0363
FBgn0040348	7.7788	7.74658	7.26522	6.83584	5.89884	7.0744
FBgn0040346	13.5068	14.7051	12.1042	11.2312	9.5001	10.9204
FBgn0040342	0	0	0	0.065949	0.0436058	0
FBgn0040345	0	0	0	0	0	0
FBgn0040343	2.39793	5.51235	3.14965	1.28165	0.820272	1.45321
FBgn0052814	0.509027	0.692872	0.725918	0.463165	0.690436	0.794306
FBgn0040364	5.14613	4.04246	2.56883	2.19439	3.56499	3.56988
FBgn0040362	0	0	0.0341238	0	0	0
FBgn0040361	0.0851937	0.0405174	0	0	0.143055	0
FBgn0040360	0.302373	0.369804	0.166959	0.329093	0.338486	0.188677
FBgn0040359	0	0	0	0	0.0234087	0.022834
FBgn0040358	0.044031	0.0837668	0.0510556	0.0186363	0.0246448	0.0240404
FBgn0029568	0	0	0	0	0	0
FBgn0040357	0	0	0	0	0	0
FBgn0040367	0	0	0	0	0	0
FBgn0025642	0.336502	0.255719	0.519721	0.158505	0.299914	0.367185
FBgn0004650	0.164114	0.202942	0.190296	0.0555694	0.0734855	0.179208
FBgn0024362	13.8812	13.5753	11.9751	12.2461	13.1084	12.7337
FBgn0024361	0.295374	0.772661	0.513746	0.250056	0	0.499614
FBgn0024364	5.05221	7.14255	4.90872	5.0026	4.17684	7.21245
FBgn0029573	0.321206	0	0.0827667	0.181269	0	0.116916
FBgn0024987	48.1156	61.0257	50.6077	44.9028	39.235	53.6055
FBgn0023169	63.597	74.8924	67.366	62.2275	62.1276	67.4503
FBgn0052813	8.47312	9.41817	8.01987	6.59451	7.99713	7.41901
FBgn0024985	65.7459	78.2993	73.9419	70.5081	68.6302	75.0458
FBgn0027794	2.45223	2.8649	2.53175	2.39626	2.21082	2.87547
FBgn0027795	0.519379	0.724602	0.910051	0.732764	0.581408	0.86963
FBgn0024986	52.3555	51.8572	43.1703	46.3594	37.5838	50.0927
FBgn0000826	0.114687	0.0545464	0.0886555	0.097083	0	0
FBgn0024365	7.59864	7.18749	7.47692	7.02144	6.94801	6.64298
FBgn0024360	2.0036	3.43623	2.27579	2.26206	1.94764	2.14499
FBgn0024366	0.112282	0.152112	0.135021	0.124953	0.0837922	0.108995
FBgn0025641	30.3474	40.5209	41.764	35.8125	28.0248	35.1239
FBgn0052811	0	0	0	0.436587	1.44337	1.12665
FBgn0028550	21.6492	28.7089	27.2474	28.9178	29.6333	30.2771
FBgn0026876	1.05134	1.74085	1.20402	1.1207	0.849983	1.57324
FBgn0040366	8.61756	7.42917	7.58221	5.47553	6.14719	6.9711
FBgn0040363	0.0534761	0.0254339	0.0413383	0.0452679	0.0598627	0
FBgn0040368	0	0.0346555	0.0563264	0.0308404	0.0407836	0.0397834
FBgn0026872	22.3361	14.1033	13.0917	12.7774	15.1111	11.4303
FBgn0029580	2.59711	2.61644	2.51737	1.28463	0.63706	0.932149
FBgn0025383	0	0	0.0459379	0	0.19957	0.064892
FBgn0025381	32.5827	28.9348	34.6433	35.8121	34.9529	33.1311
FBgn0025394	23.7561	27.5086	24.3816	22.2097	19.2171	24.1012
FBgn0000482	3.89109	4.15554	3.22666	3.59326	3.48463	3.78545
FBgn0001189	18.806	22.8565	18.7914	18.8239	14.8388	23.8592
FBgn0029587	0	0.0169347	0	0.0348992	0	0.0194297
FBgn0024897	2.02605	0.514009	0.396768	0.137205	0.635045	1.23902
FBgn0025391	12.6308	14.4297	15.9437	11.5038	10.4102	10.7753
FBgn0025378	0	0	0	0	0	0
FBgn0023130	4.14342	3.72017	2.63206	4.03294	3.26721	4.03543
FBgn0023530	16.5321	18.2077	18.0861	17.6054	13.583	14.832
FBgn0025390	8.44678	10.6204	8.79144	7.95831	7.95433	9.08838
FBgn0025393	1.63655	0	0.47478	0.519424	1.14481	0.893428
FBgn0003517	483.671	438.242	362.08	389.948	374.893	343.064
FBgn0044508	0	0	0	0	0	0
FBgn0025382	0.998687	1.09612	0.712752	0.875841	0.742259	0.7692
FBgn0052808	0.668097	0.635517	0.704258	0.462722	0.475933	0.46426
FBgn0027791	2.04591	1.32059	1.41209	1.54632	1.14513	1.23673
FBgn0027793	0.078259	0.223326	0	0.132494	0.0876055	0.256371
FBgn0052806	0	0	0	0	0	0
FBgn0026873	10.6999	6.60403	6.10035	4.63244	7.22317	4.11374
FBgn0023513	2.03349	1.71772	1.44625	1.44601	2.11255	1.79427
FBgn0014411	20.5656	26.8985	24.6069	21.8747	17.4165	24.3611
FBgn0023514	17.277	20.5429	18.1754	15.5097	13.1015	16.2035
FBgn0029594	20.8845	17.4168	16.857	14.5655	16.2717	16.0756
FBgn0023519	12.8649	12.1799	10.3607	10.3832	13.5299	13.5248
FBgn0023509	2.94062	2.76662	2.18622	2.38052	2.8781	2.56192
FBgn0023510	14.0945	16.2974	13.1056	13.4818	14.9413	17.105
FBgn0023508	9.30037	11.4074	10.3593	9.21832	7.88635	9.44895
FBgn0023522	6.84184	7.20643	7.46419	6.99132	6.69947	7.17022
FBgn0023521	4.28565	4.46225	3.53676	3.08856	3.43604	3.79446
FBgn0025627	0.701176	0.722558	0.361388	0.296775	0.261639	0.701907
FBgn0025630	5.57425	4.86896	3.69447	3.41827	3.57521	3.88154
FBgn0025629	10.152	7.58748	7.62354	8.83924	6.25042	8.55188
FBgn0025628	36.8076	42.783	39.892	45.5921	37.7087	36.1818
FBgn0029596	0.436899	0.692649	0.281445	0.0616397	0.244539	0.0795139
FBgn0025626	9.33126	10.1904	9.39864	8.99656	7.23346	8.75045
FBgn0025625	8.19274	8.55563	8.5301	9.52601	8.2972	6.88875
FBgn0025631	35.7702	45.0345	50.7501	47.0962	42.8066	49.4002
FBgn0026878	4.66383	4.29324	2.26782	5.4762	3.11566	1.80712
FBgn0000667	38.5609	49.6423	38.5159	35.0947	36.5483	41.748
FBgn0003964	9.47963	7.18795	7.38043	6.93285	9.29465	7.38687
FBgn0023545	18.3919	16.6002	16.3985	15.1266	15.0319	14.378
FBgn0023520	1.5657	1.60568	1.13468	1.30466	1.23236	1.14871
FBgn0023512	16.0136	17.4276	23.1	19.4752	19.2307	15.4248
FBgn0023511	31.5105	38.616	37.5373	32.9087	28.5232	39.357
FBgn0052801	0.426807	2.23294	1.86962	0.843413	0.716735	0.854752
FBgn0023518	4.74096	6.29134	4.94683	4.78948	4.25884	5.13441
FBgn0026088	60.1437	35.7313	28.3118	36.0841	38.3746	32.5513
FBgn0026089	36.9363	27.1133	22.5778	19.0485	23.4515	19.4162
FBgn0023517	10.1332	9.48399	8.3734	9.14103	8.99643	9.61444
FBgn0023516	13.5096	12.8506	10.7403	10.8626	10.2704	11.976
FBgn0023515	0.579147	0.578614	0.39125	0.388276	0.389525	0.449063
FBgn0028969	29.443	34.7448	32.4832	34.1189	27.6264	34.3708
FBgn0026090	23.0408	13.908	15.0359	16.6888	16.2858	13.4819
FBgn0029590	0	0	0	0	0	0.0882286
FBgn0025624	45.1989	44.0009	47.6771	40.4792	39.372	35.8203
FBgn0040395	60.373	55.9241	64.0728	63.0918	82.4947	79.622
FBgn0000382	61.0478	56.4905	48.0572	45.1537	63.0451	55.0139
FBgn0023507	45.8368	47.8989	38.7631	43.6317	31.0379	38.0115
FBgn0004654	16.0196	19.8566	14.6462	17.4566	13.0998	16.6743
FBgn0023540	31.8719	20.712	16.6524	18.7958	32.3444	26.4846
FBgn0025839	52.1264	29.3122	30.0818	26.9045	37.3787	33.3533
FBgn0011576	18.759	19.757	18.7462	18.2214	16.0746	16.0143
FBgn0015036	1.29188	0.614433	0.649129	0.68349	0.940008	0.70535
FBgn0003116	13.5529	20.2735	17.9681	19.1827	12.3982	19.7724
FBgn0040899	16.8112	14.5375	9.68753	9.3147	9.58055	11.682
FBgn0040900	1.8582	0.654372	1.34781	0.462637	1.34643	1.31295
FBgn0024984	0	0	0	0	0	0
FBgn0023549	4.10617	5.37719	5.02803	4.81195	5.05313	5.09346
FBgn0029606	0.302631	0	0.116971	0	0	0
FBgn0003048	3.62762	4.78495	4.42221	4.5113	4.43987	5.17607
FBgn0000810	17.555	20.8909	18.1412	15.591	17.8426	18.1069
FBgn0023523	0.19645	0.0467172	0.379653	0.415742	0.164934	0.10726
FBgn0023527	5.60058	6.89089	5.45879	5.7458	4.90653	6.61426
FBgn0040391	0.0726124	0	0.0841971	0.0307341	0.0406429	0.118937
FBgn0053218	0	0.314207	0.383031	0.978708	0.554672	0.180339
FBgn0003079	8.38728	9.98924	8.84861	8.39488	6.06055	7.26316
FBgn0003159	19.8809	25.9567	22.6061	19.5837	17.3258	24.1158
FBgn0040389	6.1392	2.53424	2.05951	3.013	5.05705	1.64444
FBgn0044047	84.5603	95.2638	92.9595	72.1563	74.7313	107.561
FBgn0040392	3.2279	3.57519	3.07633	2.69501	1.83145	3.28337
FBgn0023526	27.258	25.475	24.5545	23.1939	27.4543	23.9419
FBgn0023529	19.6361	27.5582	19.7305	19.9067	16.7955	24.2153
FBgn0023528	30.745	32.9396	28.6019	25.2865	34.1907	25.5455
FBgn0027296	27.4568	23.1124	25.2472	22.6031	26.6091	25.7772
FBgn0023524	7.08927	6.4193	5.77374	5.85338	6.06507	5.68865
FBgn0023525	2.98428	1.74537	2.04064	1.70081	3.14695	2.31713
FBgn0000377	7.14909	8.31939	6.0202	7.65308	6.51783	10.0869
FBgn0001330	2.48877	2.63575	2.33977	1.69312	1.43131	2.54375
FBgn0004397	21.941	30.0031	27.7515	26.6529	21.1929	20.4528
FBgn0023550	0.848975	1.95162	1.36725	0.898329	0.950368	1.00432
FBgn0029603	0.288145	0.438631	0.712799	0.566358	0.36888	0.377692
FBgn0023542	8.23166	8.73846	8.11954	9.05861	7.33495	8.62923
FBgn0023541	0.705513	0.503313	0.381762	0.537492	0.473842	0.269598
FBgn0005670	9.90471	13.8672	9.78809	14.6049	10.7627	12.7966
FBgn0004655	7.41525	8.85175	7.22524	8.38878	8.13886	8.5162
FBgn0013432	19.3344	21.8512	21.0132	19.4456	17.572	21.8444
FBgn0004861	9.26132	8.47057	8.23694	8.47924	10.5359	9.28808
FBgn0004860	4.61211	3.14535	3.11049	3.48489	5.14246	3.63095
FBgn0040394	10.018	14.0071	10.7999	9.80857	7.93795	16.1126
FBgn0040376	1.14279	2.03818	1.71163	1.08832	1.75899	0.857947
FBgn0040066	22.9858	17.1994	18.6593	16.6565	18.521	14.8083
FBgn0001404	65.7307	72.0033	71.9341	68.6185	66.9708	75.2581
FBgn0040336	6.30282	6.31948	5.59649	6.75334	5.72073	6.88253
FBgn0040333	0.0490831	0	0	0.0623258	0	0
FBgn0040334	10.9164	11.0635	11.1904	8.71972	6.65299	8.69957
FBgn0029629	42.5302	39.7324	30.0351	31.1196	27.4589	29.1387
FBgn0011566	5.80213	5.10441	5.1852	4.51408	5.44386	5.3836
FBgn0011606	0.980247	1.12813	1.21615	1.22931	0.961846	1.04398
FBgn0040375	13.0468	10.899	10.4577	7.24608	9.61886	7.09044
FBgn0040377	14.8046	17.4856	13.3464	13.1954	14.823	14.8251
FBgn0040388	3.04498	1.92431	1.98861	2.15474	2.63035	2.06999
FBgn0003714	50.5214	46.4511	48.8512	47.0599	39.206	57.0962
FBgn0001150	1.52518	1.04078	1.179	0.813938	1.03924	0.832729
FBgn0052797	0	0	0	0.121422	0	0
FBgn0040385	0	0	0	0	0	0
FBgn0003371	139.468	133.629	131.722	123.649	151.493	131.17
FBgn0003068	2.67459	7.24136	14.845	18.2849	8.01215	3.68699
FBgn0024993	0.836852	1.23494	1.04325	0.975065	1.04922	1.14812
FBgn0024996	17.3003	20.2045	14.949	16.4467	12.1674	16.0727
FBgn0024997	2.21281	1.36339	1.14685	1.04301	1.12595	1.34546
FBgn0024991	2.90538	3.13637	2.24593	2.32021	2.50077	2.47418
FBgn0000928	0.0475788	0.0905165	0.098079	0.0134253	0.106522	0.051955
FBgn0000927	0	0.0244836	0	0	0.0288129	0
FBgn0000520	2.09296	2.35035	2.76394	2.38689	1.33417	2.22198
FBgn0024975	2.58011	2.17466	1.96924	1.87997	1.60865	2.56777
FBgn0040356	0.0685126	0	0.105874	0	0	0
FBgn0003996	0.0730433	0.0694553	0.169354	0.0824219	0.054498	0.106329
FBgn0040384	24.1492	20.0304	16.0245	16.0626	21.1425	20.5747
FBgn0024980	28.6781	30.7558	19.442	14.8131	12.148	24.16
FBgn0000376	6.18981	4.39828	5.37725	4.66781	5.65162	4.61542
FBgn0024973	8.49793	6.49363	6.82387	7.33305	7.00946	9.12532
FBgn0024998	3.0198	2.3037	1.75656	0.98708	1.27185	2.05689
FBgn0024995	4.96831	2.94739	2.7669	2.62292	3.28916	3.15016
FBgn0024994	7.91653	6.65095	6.21307	6.67695	7.34188	6.48515
FBgn0024992	10.3809	10.8642	11.0025	13.3446	10.6557	11.7449
FBgn0000092	0.773715	1.10397	1.49525	1.03701	0.505236	1.12651
FBgn0025838	0.14055	0.0668475	0.217298	0.475907	0.472008	0.0767388
FBgn0011276	0.0853362	0.649392	0.329835	0.0722377	0.143292	0.232963
FBgn0004647	10.3347	16.5128	15.9657	15.617	13.6895	17.692
FBgn0040396	11.2192	7.75313	7.19018	5.51968	7.40663	6.2826
FBgn0000479	93.4721	83.2563	84.7462	79.194	94.1614	73.9602
FBgn0002933	0	0	0	0	0.182852	0.177561
FBgn0003374	0	0.19894	0.0538904	0	0	0.380628
FBgn0029660	0.214563	0.544425	0.52611	1.0898	1.20459	0.624795
FBgn0029662	0.0213511	0.0407167	0.0663773	0.108458	0	0
FBgn0029661	0	0.0336316	0	0	0	0
FBgn0029659	0	0.0524521	0	0.0929478	0.12303	0
FBgn0029658	0	0	0	0	0.0957091	0
FBgn0052493	0	0	0	0	0	0
FBgn0029657	0.142209	0.0308308	0.0179794	0.0154664	0.123715	0.0959677
FBgn0029656	0	0.0341564	0.11103	0.151981	0.120771	0.156842
FBgn0003086	0	0	0	0	0	0
FBgn0010296	0	0	0	0	0	0
FBgn0010295	0	0	0	0	0.149814	0
FBgn0010294	0	0	0	0	0	0
FBgn0040393	0	0	0	0	0	0
FBgn0000644	0.549658	0.261424	0.0531124	0	0.230739	0.22508
FBgn0028746	20.9728	24.1428	18.3533	20.9703	13.508	28.2463
FBgn0040355	0.118648	0.199732	0.184326	0	0.199135	0
FBgn0052793	0.0210821	0.0600958	0.0162993	0.017835	0	0.0230125
FBgn0029642	0	0	0	0	0	0.0895337
FBgn0025645	0.0619526	0.117733	0	0.0524105	0.138568	0
FBgn0029643	0.0765262	0	0.0591609	0	0	0.0417896
FBgn0029644	0	0	0	0	0	0.176245
FBgn0029645	0	0	0	0.0523486	0	0.0675455
FBgn0029646	0	0.101016	0	0.0449685	0	0
FBgn0029647	0	0	0	0	0	0
FBgn0029648	10.3172	9.16084	7.82529	9.95102	10.3298	10.1754
FBgn0028369	9.7263	8.42304	9.09564	10.7552	13.1486	8.39985
FBgn0029649	0	0	0	0	0	0
FBgn0003285	2.21111	2.78278	2.60332	3.27312	3.10984	2.63737
FBgn0025644	0	0.0589361	0.0479544	0	0	0
FBgn0029639	30.7395	30.8436	22.6893	34.8348	33.4117	30.8598
FBgn0040354	0	0	0.0354556	0	0	0
FBgn0040353	0.0579135	0.110057	0.134214	0.195905	0.194294	0.0632164
FBgn0040352	0.293386	0.06975	0	0.186243	0	0.24027
FBgn0029664	15.005	14.2782	16.345	17.9241	18.4566	20.9255
FBgn0029666	23.8621	25.4225	26.5807	25.8105	27.1793	27.428
FBgn0029669	1.32216	0.503646	1.02428	1.90276	0.592424	1.44377
FBgn0052792	0.83972	0.491694	0.674632	0.656172	0.772802	0.42321
FBgn0044046	0.186315	0.118152	0.528097	0.21029	0.0695223	0.0678173
FBgn0023215	22.7614	25.3194	24.9223	23.4189	26.0148	19.0365
FBgn0015286	38.9175	37.3769	44.1842	37.3765	44.553	27.3479
FBgn0023216	4.20866	4.91554	4.18344	3.4736	3.43021	3.54836
FBgn0029672	13.4633	11.256	11.5701	10.3462	12.2321	10.3846
FBgn0052791	3.8236	3.35382	4.16251	3.24506	4.20871	3.82797
FBgn0029667	0	0.0919152	0.0472389	0	0	0.0990217
FBgn0029665	6.03052	5.99755	5.93466	4.95025	5.72818	7.08407
FBgn0029663	17.3209	17.1463	16.8366	16.209	19.8945	14.898
FBgn0052785	0	0	0	0	0	0
FBgn0025118	0	0	0	0	0	0
FBgn0028491	7.99359	12.4457	11.242	10.9725	9.45531	13.4227
FBgn0029681	0	0	0	0.0246756	0	0
FBgn0029686	2.06077	2.03847	2.0629	2.44048	2.23023	2.32061
FBgn0052786	0.0674213	0.0320664	0.0130296	0.0428045	0.0566051	0.0368113
FBgn0052783	0	0	0.0130338	0.0428183	0.0377489	0.0184116
FBgn0029687	161.932	178.166	185.694	213.859	204.335	269.676
FBgn0029690	0.0937645	0.0891915	0.048321	0.10583	0.139952	0.060817
FBgn0029689	9.03285	7.95434	11.1949	14.6363	10.3697	8.37611
FBgn0029688	24.0833	26.5086	24.7949	23.4895	21.2533	26.481
FBgn0029685	10.92	8.78544	9.80789	8.86859	12.3876	10.4134
FBgn0019661	32.5186	50.3337	49.336	46.5847	42.5597	53.2792
FBgn0029694	0	0.0483032	0	0	0	0
FBgn0000221	1.84433	2.23284	1.03688	2.30637	1.97075	2.42591
FBgn0026084	215.865	396.848	331.055	267.586	294.104	318.098
FBgn0026085	0.928202	0.553343	0.719489	0.827809	1.03898	1.0166
FBgn0026083	16.1917	18.2902	18.7352	16.6719	16.2081	17.4306
FBgn0066114	3.62122	2.78499	3.09709	2.90234	5.43368	2.69228
FBgn0029697	0.0256819	0	0	0.0108699	0	0.042066
FBgn0029701	0	0.133883	0	0	0	0
FBgn0029702	0	0	0	0	0	0
FBgn0029706	11.0577	19.3416	19.0719	16.0995	13.0488	17.6257
FBgn0029707	0.0812945	0.0773294	0.157107	0.0688164	0.136505	0.0443859
FBgn0029705	0.181548	0.276327	0.0841967	0	0.0819967	0.35684
FBgn0040907	71.088	44.5225	55.2248	86.9878	102.821	142.571
FBgn0002707	3.56134	2.86061	2.52883	2.33527	2.9852	3.01783
FBgn0040906	0.368075	0.211942	1.03344	1.38508	0.469685	0.357347
FBgn0029703	0	0	0	0	0	0
FBgn0040905	0	0	0	0	0	0
FBgn0040904	0	0	0	0	0	0
FBgn0029700	0	0	0	0	0	0
FBgn0052774	0	0	0.0267117	0	0	0
FBgn0041252	0	0	0	0	0	0
FBgn0029696	0	0	0	0	0	0
FBgn0000635	52.3696	62.0104	66.3921	61.1569	61.3269	60.7419
FBgn0026080	8.2753	10.7375	8.30948	7.21084	6.84945	7.09661
FBgn0026079	8.19255	7.94837	6.13457	6.71775	7.73393	8.86971
FBgn0004832	3.96542	2.0899	2.48543	2.63097	3.1193	2.10656
FBgn0029693	11.0902	9.05908	7.43471	7.8328	8.34402	7.78279
FBgn0000179	11.1359	15.1855	14.1645	14.5025	16.6998	15.6344
FBgn0029708	39.0157	34.3813	35.8656	31.7936	32.2839	29.0037
FBgn0029709	64.2701	63.6485	56.1844	59.0606	63.9183	61.5854
FBgn0029710	4.56163	3.80511	3.22788	2.16835	3.14241	3.56347
FBgn0029712	7.92568	3.55212	4.30051	4.45126	6.65418	5.49238
FBgn0029714	9.73569	7.51232	7.73645	7.54975	7.62127	8.54952
FBgn0029716	0	0	0	0	0	0
FBgn0022768	7.12504	11.0169	9.50748	8.51682	8.13657	9.74375
FBgn0029715	44.6798	51.9511	48.0597	42.6062	42.7566	53.8561
FBgn0029713	3.99576	4.52221	4.03576	4.44408	6.17074	4.80916
FBgn0029711	16.0083	11.7936	11.3113	12.3189	19.5163	12.9038
FBgn0003210	13.0086	12.4066	12.5568	13.3373	13.3551	12.6805
FBgn0052773	0	0.319604	0.476132	0.0473993	0.313406	0.122288
FBgn0011760	303.415	310.451	254.958	222.476	258.663	260.165
FBgn0028325	100.66	151.123	94.6106	91.0831	79.8562	98.6866
FBgn0029722	0.0624368	0.148479	0.0241326	0.15856	0	0.0340898
FBgn0029727	0.117384	0.111659	0.136111	0.0745247	0.0657015	0.0640902
FBgn0029729	0	0	0	0.134504	0	0.0867539
FBgn0029730	1.05233	1.78751	2.29517	4.04045	2.94503	4.67857
FBgn0029733	0	0	0.0242774	0	0	0
FBgn0052772	25.9838	23.1264	21.6216	19.2678	24.6146	19.4264
FBgn0029737	15.8217	15.5194	14.0814	15.1601	11.5853	12.2633
FBgn0004368	25.0783	23.707	20.7457	19.4648	25.1786	23.0058
FBgn0029740	0	0	0.271627	0.0744214	0	0.287803
FBgn0061196	0	0.0499123	0.0405122	0.0887608	0.0586753	0.171697
FBgn0029728	0.163892	0.199249	0.112282	0.108259	0.101638	0.149625
FBgn0029726	0	0	0	0	0	0
FBgn0029725	0	0	0.0339805	0	0	0
FBgn0025679	0	0	0	0	0	0
FBgn0029724	0	0	0	0	0	0
FBgn0029745	1.18081	1.79687	1.91648	1.04945	1.45381	2.32053
FBgn0029746	9.17195	11.8731	8.56802	8.77709	8.80675	9.13954
FBgn0003449	59.7051	48.0737	43.217	43.2707	51.9525	45.4482
FBgn0011761	0.183381	0	0	0	0.10264	0
FBgn0029753	0	0	0	0	0	0
FBgn0029755	2.00533	0.953761	1.41176	1.21252	1.68362	1.05578
FBgn0014024	7.72268	9.84	8.48224	7.64714	7.69996	9.72728
FBgn0029754	0.186754	0.0296075	0.192487	0.0263481	0.0696858	0.101965
FBgn0029752	0.173767	0.330768	0.223977	0.293176	0.38927	0.441222
FBgn0029751	0	0	0	0.046358	0	0
FBgn0029750	0	0.123113	0.0333499	0.01826	0.0241472	0.0471101
FBgn0029747	0	0	0	0	0	0
FBgn0052767	34.4361	40.1084	39.7387	39.9168	50.2085	45.7178
FBgn0026751	3.50997	4.53791	3.84065	4.31036	5.03598	3.75183
FBgn0010014	111.481	138.767	105.589	99.4803	84.7751	126.204
FBgn0029761	101.724	94.1206	86.5689	80.455	100.709	89.8998
FBgn0029763	10.4262	10.4913	9.17301	9.5032	9.86623	11.1097
FBgn0029765	142.024	144.124	163.67	161.499	100.557	122.211
FBgn0029766	275.317	497.455	917.092	1327.45	1262.53	392.902
FBgn0029768	30.0026	32.0606	28.9045	24.6141	23.2965	30.9272
FBgn0029770	0	0	0	0	0	0
FBgn0029771	41.564	48.204	46.0598	51.2463	54.5188	69.1324
FBgn0026702	0.548303	0.463609	0.282568	0.395381	0.272794	0.709611
FBgn0004687	135.563	115.609	124.103	116.916	149.044	120.701
FBgn0029778	4.08893	3.25024	2.68713	2.917	3.64665	2.97079
FBgn0052762	0	0	0	0	0	0
