geneID	symbol	yQvalue	oQvalue	yPvalue	oPvalue	yRP24	oRP24	ySP	oSP	yPVEC	oPVEC	yPhase	oPhase	yMedian	oMedian	yDetectable	oDetectable	yNonZero	oNonzero
FBtr0083565	14-3-3epsilon-RA	0.150578	0.029738	0.1403	0.005	-0.880571	1.203773	0.130601	1.784405	1.008794	3.679249	2.456116	3.746169	22.631650	44.925950	1	1	1	1
FBtr0080768	Gli-RD	NOTEST	0.048668	NOTEST	0.0152	-2.427951	0.732564	-0.908495	1.639590	9.833234	85.715141	7.250594	10.039557	3.695930	8.260390	1	1	1	1
FBtr0080769	Gli-RE	0.158812	0.009636	0.1553	0.0005	-0.960339	2.293427	-0.543651	2.781722	64.108730	87.657113	13.529393	18.628463	1.363890	2.822040	1	1	1	0
FBtr0085210	CG5646-RA	NOTEST	0.015004	NOTEST	0.0013	-5.054097	1.141263	-3.241913	4.120050	15.523270	24.599960	8.970939	13.076271	10.390250	21.610650	1	1	1	1
FBtr0308892	CG40498-RG	0.091137	0.04779	0.0539	0.0146	-0.041988	0.810151	1.507982	1.199878	3.823770	19.024777	3.298751	5.600050	9.133990	4.938420	1	1	1	1
FBtr0079089	tkv-RD	0.100489	0.043198	0.0647	0.0112	-0.190633	0.445780	1.301457	0.677539	104.100959	104.822258	15.689993	14.603807	10.541100	12.245100	1	1	1	1
FBtr0100660	kuz-RC	NOTEST	0.046723	NOTEST	0.0138	-0.849335	0.567079	0.780063	1.945255	77.998044	94.267081	9.194163	9.439198	20.538850	18.947700	0	1	1	1
FBtr0309865	PlexA-RF	NOTEST	0.045335	NOTEST	0.0129	-1.356772	0.405243	-0.880030	0.524952	22.569824	12.488562	13.706087	15.380932	44.578450	46.037300	1	1	1	1
FBtr0086633	CG15096-RB	NOTEST	0.043444	NOTEST	0.0113	-3.037688	1.154491	0.919508	3.463441	13.855755	23.927396	21.094780	23.769374	233.653000	191.559000	1	1	1	1
FBtr0088632	CG13741-RA	NOTEST	0.042756	NOTEST	0.011	-1.489045	0.666186	-0.220435	1.332060	41.848747	69.939926	22.942568	3.141047	1.275495	4.028155	1	1	1	1
FBtr0088631	CG8078-RA	NOTEST	0.019923	NOTEST	0.0022	-1.687242	1.464989	-0.954376	2.001036	14.678560	13.758549	19.151510	1.628517	3.031020	3.793015	1	1	1	1
FBtr0089145	CG31998-RA	0.111185	0.007274	0.0789	0.0003	-0.320173	3.741792	1.801393	4.713194	1.482105	4.949212	2.832708	3.256432	15.473350	19.319650	1	1	1	1
FBtr0073678	Tomosyn-RC	NOTEST	0.024052	NOTEST	0.0033	0.768893	1.175049	2.686335	1.898769	1.930254	4.670063	1.681508	2.609705	29.486250	22.671350	0	1	1	1
FBtr0332882	AspRS-RB	NOTEST	0.044229	NOTEST	0.0121	-2.090693	0.584022	0.280452	1.328541	0.986572	1.252614	21.626116	2.671378	0.092170	1.655035	0	1	0	1
FBtr0112357	CG34166-RA	0.08987	0.0	0.0525	0.0	-0.233586	0.999738	0.210651	1.942743	25.634999	43.975107	14.351434	12.367075	32.723050	19.910850	1	1	1	1
FBtr0303898	nAChRalpha6-RG	0.095022	0.032888	0.0581	0.006	-0.209393	1.138740	0.570600	1.738641	2.615711	4.705353	3.727888	4.853408	21.609150	15.171150	1	1	1	1
FBtr0302226	uex-RE	0.100164	0.014133	0.0643	0.0011	-0.269381	2.044064	0.265742	2.282835	108.069702	2.124460	16.041133	15.566243	14.872400	13.822450	1	1	1	1
FBtr0300058	CG32441-RD	NOTEST	0.036386	NOTEST	0.0078	-1.438178	1.130620	0.266645	3.144783	65.421432	15.222065	6.646882	5.199941	5.942160	9.792275	1	1	1	1
FBtr0077652	GABPI-RA	NOTEST	0.028027	NOTEST	0.0044	-7.713143	0.584392	-1.180963	1.622012	91.966127	41.062929	0.869271	3.174038	3.017445	5.151965	1	1	1	1
FBtr0076655	CG6683-RA	0.089983	0.040256	0.0526	0.0095	-0.242948	0.725186	2.210975	1.735864	19.784156	41.301880	21.653527	18.640826	7.345760	7.773640	1	1	1	1
FBtr0113196	CG1208-RB	0.095112	0.026577	0.0582	0.004	-0.137159	1.555286	1.759249	2.139410	59.886420	43.844577	4.406453	4.869244	6.975950	7.102420	1	1	1	1
FBtr0079262	CG31638-RA	0.084123	0.040922	0.0464	0.0098	0.094703	0.658547	0.313896	0.797381	35.512128	18.797295	21.688929	21.744702	5.412560	4.442745	1	1	1	1
FBtr0346864	caps-RE	NOTEST	0.010249	NOTEST	0.0006	-1.980594	2.941665	-0.731972	4.023058	44.367223	6.383810	2.691014	3.815206	3.756130	4.174995	1	1	1	1
FBtr0074972	CG9231-RA	0.119259	0.031618	0.0896	0.0056	-0.500340	1.264583	0.474234	1.613230	43.778993	98.277664	16.783091	16.304678	59.329300	51.074750	0	1	1	1
FBtr0080930	Cse1-RA	0.083576	0.033074	0.0457	0.0061	-0.044744	1.024129	1.646673	1.419159	60.483690	21.284159	8.800887	13.710468	6.308635	12.087200	1	1	1	1
FBtr0303573	Lpin-RC	NOTEST	0.0	NOTEST	0.0	-4.320428	2.570428	-0.721035	4.525986	6.750177	8.012289	3.711435	6.807146	11.392350	12.671250	1	1	1	1
FBtr0080932	Cyt-b5-r-RA	NOTEST	0.033978	NOTEST	0.0066	-2.415166	0.915685	-1.095662	1.935744	55.316917	69.178562	5.775317	6.503196	356.863000	452.161500	1	1	1	1
FBtr0088834	CG1882-RA	NOTEST	0.021143	NOTEST	0.0025	-2.394855	2.413025	-0.226120	4.120142	85.657618	7.538078	19.004555	20.650263	4.510325	6.760600	1	1	1	0
FBtr0079062	Cyp28d1-RA	NOTEST	0.038851	NOTEST	0.0088	-2.078425	1.288136	0.666715	3.009112	1.622826	77.437833	14.467748	9.003362	167.322000	173.980500	1	1	1	1
FBtr0074875	SREBP-RC	0.076646	0.034557	0.0387	0.007	0.263745	1.343903	0.414226	1.839985	13.091861	96.977154	6.585593	6.965364	51.185850	75.517200	1	1	1	1
FBtr0073278	Faa-RA	NOTEST	0.027332	NOTEST	0.0042	-1.125511	1.826142	0.613551	2.429446	31.311395	70.989235	1.367309	8.595559	16.180600	24.046700	1	1	1	1
FBtr0074872	CG14184-RA	NOTEST	0.018191	NOTEST	0.0018	-1.169140	1.546667	0.062170	2.676443	6.252838	8.195903	17.680924	18.351578	12.082500	15.510600	1	1	1	1
FBtr0332863	Cyp312a1-RB	NOTEST	0.0	NOTEST	0.0	1.327754	2.944176	4.573513	4.647355	1.046408	66.355094	1.768311	2.477155	0.352998	1.125515	0	1	1	1
FBtr0331920	hpo-RB	NOTEST	0.043198	NOTEST	0.0112	-2.853860	0.800157	-1.601417	1.255702	96.824863	13.318297	17.213966	17.565867	9.783865	10.793050	1	1	1	1
FBtr0300688	CG10809-RB	0.131637	0.041427	0.1092	0.0101	-0.646620	0.995782	-0.458203	1.288397	17.666674	12.923906	18.240373	18.311616	4.028640	3.649905	1	1	1	1
FBtr0308599	Doa-RY	NOTEST	0.037722	NOTEST	0.0084	-5.072125	1.184989	3.531237	3.096391	2.992962	6.735133	21.286163	2.162029	5.510895	4.740295	0	1	1	1
FBtr0082649	CG6225-RA	0.105552	0.013512	0.0712	0.001	-0.293931	1.083140	1.440157	2.129498	2.831898	0.279959	2.567004	1.295796	6.456645	5.882265	1	1	1	1
FBtr0082648	Dtg-RA	NOTEST	0.038029	NOTEST	0.0085	-2.383555	0.979841	-0.397889	2.973144	13.031453	81.932194	13.868183	8.412083	5.855535	14.861900	0	1	1	1
FBtr0082226	pont-RA	0.133892	0.032888	0.1125	0.006	-0.673094	1.115950	0.475962	2.150208	12.553540	19.950664	19.959217	20.427472	3.384590	5.574355	1	1	1	1
FBtr0082851	Hrb87F-RA	NOTEST	0.027683	NOTEST	0.0043	-1.053409	1.572422	2.359048	3.973777	4.266152	1.942542	4.457785	3.390935	15.213700	22.817450	0	1	1	1
FBtr0100013	CG33970-RB	0.130275	0.044527	0.1073	0.0123	-0.748738	0.783064	0.501306	2.038331	18.944106	7.829001	18.991566	18.593962	31.072500	32.001000	1	1	1	1
FBtr0308249	CG31998-RB	0.113612	0.038551	0.0819	0.0087	-0.578447	0.990762	-0.137936	1.672587	0.650570	1.972807	13.968688	15.428416	41.135300	38.369300	1	1	1	1
FBtr0082854	sqd-RA	0.135938	0.043683	0.1158	0.0115	-0.688692	0.610973	0.384624	1.115892	0.459192	1.976589	13.658591	15.429239	198.131000	243.168000	1	1	1	1
FBtr0100014	Ir62a-RA	0.148228	0.005754	0.1365	0.0002	-0.878926	1.945236	-0.308384	2.854107	4.111194	66.648925	3.600762	2.931866	8.491655	8.693650	0	1	1	1
FBtr0086552	SdhA-RB	0.084433	0.016938	0.0467	0.0016	0.017194	0.761999	0.287686	2.869045	4.269407	80.039061	3.108879	4.517515	58.073350	48.493200	1	1	1	1
FBtr0113107	Liprin-gamma-RD	NOTEST	0.020616	NOTEST	0.0024	-1.064174	2.087244	0.336516	3.715940	23.558999	32.806749	4.561282	3.250484	5.198430	4.313120	1	1	1	1
FBtr0071671	CG10307-RA	NOTEST	0.047102	NOTEST	0.0141	-2.020776	0.083467	0.124391	2.665518	26.510662	0.112436	17.181071	23.329305	2.610745	2.740800	1	1	1	1
FBtr0083739	Dl-RA	NOTEST	0.044142	NOTEST	0.0119	-6.598813	0.811620	-3.173010	2.413883	124.784754	8.202437	12.605756	17.528914	8.395350	6.459270	1	1	1	1
FBtr0333718	shi-RO	NOTEST	0.048814	NOTEST	0.0154	-2.475458	0.753996	-1.009632	1.528982	7.150867	6.449073	18.245174	17.165827	125.851000	76.185300	1	1	1	1
FBtr0078649	Rm62-RC	NOTEST	0.011106	NOTEST	0.0007	-3.587380	0.302786	-1.411332	1.764720	70.645404	9.122635	7.567080	19.396459	4.613955	5.403560	1	1	1	1
FBtr0071772	Vps35-RA	0.155561	0.016938	0.1496	0.0016	-0.886723	2.100713	-0.632942	2.988787	14.333092	6.788530	4.366526	4.414678	11.577850	13.763800	1	1	1	1
FBtr0334144	Vti1b-RA	0.084275	0.023784	0.0465	0.0032	-0.180469	1.194739	0.760487	3.120650	8.598672	2.666631	21.040686	22.824090	6.817635	10.395950	1	1	1	1
FBtr0080983	CG5110-RA	0.080503	0.015004	0.0425	0.0013	0.192979	0.728618	0.496569	1.770034	17.906857	0.593584	21.435434	23.074276	26.785550	36.871050	1	1	1	1
FBtr0079782	rost-RA	NOTEST	0.020616	NOTEST	0.0024	-1.911214	1.557125	3.169343	3.266815	26.174424	33.432782	0.468584	1.466357	35.656200	55.506100	1	1	1	1
FBtr0084999	Ald-RD	0.100591	0.024052	0.0649	0.0033	-0.169665	1.608889	-0.070388	4.062914	9.057977	44.310942	3.378893	3.996302	2.081500	5.540105	1	1	0	0
FBtr0079467	CG5181-RA	NOTEST	0.047575	NOTEST	0.0144	-1.049792	0.465888	-0.911794	0.673368	21.586682	11.303053	15.414600	17.776953	13.050900	14.556950	1	1	1	1
FBtr0088128	CG13204-RA	NOTEST	0.04386	NOTEST	0.0117	-7.190741	1.051243	-0.195110	3.528376	2.906226	7.398639	1.312482	3.409717	3.602400	3.407255	1	1	1	1
FBtr0088640	RyR-RA	NOTEST	0.042756	NOTEST	0.011	-2.456804	1.042595	-0.060284	1.750504	76.403240	54.380218	11.816473	6.943028	0.973455	1.060180	0	1	0	0
FBtr0299566	CG14710-RB	NOTEST	0.048814	NOTEST	0.0154	-1.797553	0.604145	-1.004003	4.038262	37.053458	4.754316	1.537959	23.505249	2.423355	2.895235	1	1	1	1
FBtr0088646	Ggamma1-RB	NOTEST	0.021821	NOTEST	0.0027	-1.286538	1.967166	-0.625464	4.135452	10.539884	8.917639	2.069868	3.562879	29.192500	35.498800	1	1	1	1
FBtr0087789	sug-RA	NOTEST	0.049797	NOTEST	0.016	-3.069169	0.593110	-0.867504	1.553690	13.654400	3.961456	17.530526	2.797003	13.027300	18.256600	1	1	1	1
FBtr0331443	EndoGI-RC	NOTEST	0.045142	NOTEST	0.0128	-2.994288	-0.555790	-2.723127	0.393633	110.242149	40.749313	11.617685	14.865268	11.299025	14.943000	1	1	1	1
FBtr0342882	Rgk3-RE	NOTEST	0.022646	NOTEST	0.0029	-1.119230	0.873551	0.139480	2.863424	18.688354	0.357586	20.805716	1.035865	2.399665	1.534185	1	1	1	1
FBtr0076001	CAH2-RA	0.076646	0.003712	0.0388	0.0001	-0.062603	0.225171	2.734838	2.934992	1.229716	0.010996	0.186259	0.256796	21.738500	34.149250	1	1	1	1
FBtr0345211	qless-RB	0.085069	0.044142	0.0477	0.0119	-0.208389	0.628968	1.190868	1.199755	12.235874	6.811187	15.753711	17.913674	4.374050	3.498200	1	1	1	1
FBtr0342886	CG42672-RK	NOTEST	0.014577	NOTEST	0.0012	-5.236941	1.945834	-2.518390	2.413168	15.589472	11.301446	5.627830	4.206943	2.218360	2.331585	1	1	1	1
FBtr0072972	Pgant6-RA	NOTEST	0.048814	NOTEST	0.0154	-2.644883	0.660258	1.294198	2.298838	78.613994	30.287235	2.805435	0.005300	3.067850	3.151945	0	1	1	1
FBtr0333889	Fhos-RJ	NOTEST	0.048728	NOTEST	0.0153	-1.017517	0.660278	0.295919	1.125430	12.082040	23.354579	22.806615	2.221404	1.400645	1.616525	1	1	1	1
FBtr0078675	CG2082-RA	NOTEST	0.0455	NOTEST	0.013	-2.588248	-0.686008	0.299691	0.299577	97.174935	82.099748	4.761479	4.861078	5.318090	4.616865	1	1	1	1
FBtr0301156	Zasp66-RM	NOTEST	0.033669	NOTEST	0.0064	-1.460312	1.388682	-0.155325	3.055399	4.439546	5.860842	4.545056	3.841838	7.527795	6.316355	1	1	0	1
FBtr0071197	CG1440-RA	NOTEST	0.044621	NOTEST	0.0124	-2.422647	0.780328	-0.767713	1.710985	28.902695	4.901418	1.103402	4.016776	0.811657	2.388800	0	1	1	1
FBtr0075025	Sfxn2-RA	NOTEST	0.030065	NOTEST	0.0051	0.201936	0.864766	0.929913	1.654359	15.748182	73.179254	17.621668	18.032700	20.316950	15.217000	0	1	1	1
FBtr0113687	Gfat1-RA	0.132267	0.032888	0.11	0.006	-0.804473	0.955071	1.648198	2.396354	11.283141	12.124674	17.252623	20.514724	11.260000	7.717500	1	1	1	1
FBtr0304000	Tao-RG	NOTEST	0.028867	NOTEST	0.0047	1.344358	1.184877	3.618381	2.143134	5.737904	6.853955	5.865014	4.981718	52.684600	52.967000	0	1	1	1
FBtr0079606	CG7778-RA	NOTEST	0.047923	NOTEST	0.0147	-1.906290	0.838105	-1.778697	0.948492	21.885380	77.083514	8.729964	8.217579	24.412400	36.314600	1	1	1	1
FBtr0086910	Prosalpha5-RA	NOTEST	0.027332	NOTEST	0.0042	-1.162664	1.445134	0.746010	5.390678	5.647908	4.896079	17.766992	17.388958	71.437850	91.653850	1	1	1	1
FBtr0332219	Syt1-RF	0.124766	0.005754	0.0978	0.0002	-0.535242	2.915476	0.596781	4.009181	5.506102	93.006380	5.423284	5.517269	88.750150	34.723200	1	1	1	1
FBtr0074617	wgn-RA	0.097888	0.049534	0.0617	0.0158	-0.378907	0.481663	0.370263	0.969584	5.202587	8.076847	17.527879	18.924808	18.506250	17.915450	1	1	1	1
FBtr0299748	Doa-RS	NOTEST	0.033869	NOTEST	0.0065	-3.172754	0.827268	-0.921387	2.344265	53.874496	11.675109	5.405497	4.195478	0.703191	1.975020	0	1	0	0
FBtr0301978	ATbp-RB	0.115619	0.015004	0.085	0.0013	-0.466761	1.206502	0.654801	3.592836	10.904951	7.935729	18.859283	18.875998	4.211535	3.464475	1	1	1	1
FBtr0080436	CG5287-RA	NOTEST	0.019427	NOTEST	0.0021	3.286717	2.008545	3.988233	3.393502	25.621582	27.384695	23.155878	0.136796	16.937250	16.361300	0	1	1	1
FBtr0083414	m-cup-RA	0.146908	0.031618	0.1338	0.0056	-0.852535	0.855191	-0.688733	2.828194	59.805931	74.016123	6.415356	3.967691	1.464120	1.540245	1	1	1	1
FBtr0306755	cnc-RL	NOTEST	0.010249	NOTEST	0.0006	-1.993251	1.874694	-1.953090	3.136645	11.702517	88.294942	6.311902	5.632062	8.253355	10.053255	1	1	1	1
FBtr0083866	CG5023-RA	NOTEST	0.046723	NOTEST	0.0138	-1.165152	0.617608	-0.520765	0.855746	1.361949	16.386254	1.981832	6.134113	27.058700	12.680700	1	1	1	1
FBtr0071458	CG32687-RA	0.10348	0.019923	0.0685	0.0022	-0.551293	1.562247	0.563372	2.232714	21.867470	61.836921	20.666853	3.487952	37.125150	41.597650	1	1	1	1
FBtr0073471	Ran-RB	0.076646	0.015004	0.0388	0.0013	0.299161	2.258050	1.235531	2.794115	2.996272	11.698670	4.239965	4.468583	67.467750	76.181150	1	1	1	1
FBtr0333402	Iml1-RE	NOTEST	0.047278	NOTEST	0.0142	-4.472669	0.961559	4.397423	1.430990	78.761254	5.434833	21.492780	18.516649	1.943555	2.585355	1	1	1	1
FBtr0077326	Obp19c-RA	NOTEST	0.0	NOTEST	0.0	-4.370396	2.707742	-0.532711	3.877136	106.170001	0.463744	10.137413	23.521548	1.167415	2.602555	1	1	1	1
FBtr0343010	CG33143-RF	0.097696	0.011106	0.0613	0.0007	-0.121112	1.946421	1.356141	2.699290	31.189876	6.273046	1.556160	4.660696	1.856120	2.051655	1	1	1	1
FBtr0112741	ND-MWFE-RB	NOTEST	0.032032	NOTEST	0.0057	0.151998	1.413452	0.569460	1.612043	35.675241	4.910278	23.469233	3.787453	0.817946	1.029898	0	1	1	1
FBtr0084035	CG7044-RA	0.159825	0.035983	0.1569	0.0076	-0.982594	1.097649	-0.316102	3.362133	103.859572	95.124595	10.433866	11.567221	5.209255	9.638810	0	1	1	1
FBtr0333404	smid-RI	NOTEST	0.03446	NOTEST	0.0069	-5.729059	0.384333	-1.606198	1.264913	112.761932	42.640292	11.388658	20.784176	5.477845	9.097980	1	1	1	1
FBtr0100164	RpL13-RB	0.125558	0.046723	0.0998	0.0138	-0.610066	0.214915	0.519865	1.085720	26.986855	11.900728	3.981205	6.332748	473.767000	609.554500	1	1	1	1
FBtr0333813	pain-RB	0.108248	0.046227	0.075	0.0134	-0.272353	0.856837	0.853431	1.059654	3.289751	13.165572	4.442308	6.416654	6.712785	13.099200	1	1	1	1
FBtr0076714	CG7194-RA	NOTEST	0.03446	NOTEST	0.0069	-2.380159	1.016698	-1.777537	1.223772	5.326582	18.584383	15.249787	13.441472	1.316145	3.353365	1	1	1	1
FBtr0072374	CG3594-RA	0.090249	0.047575	0.0531	0.0144	-0.055366	0.664595	1.356599	2.302787	1.114896	32.798058	21.692169	22.409650	1.568100	2.473685	1	1	1	1
FBtr0290323	net-RB	0.093086	0.024513	0.0561	0.0034	-0.369343	1.218710	0.373476	2.104188	10.676292	12.620270	19.259826	18.824408	6.091050	9.239290	1	1	1	1
FBtr0345289	Thor-RB	0.082767	0.029125	0.0448	0.0048	0.166769	2.075144	4.208375	3.600094	9.256968	5.181575	2.867941	3.478397	169.024500	179.862000	0	1	1	1
FBtr0342818	trol-RAS	0.081849	0.019089	0.0441	0.002	0.202777	1.270416	1.462538	2.185681	23.513033	53.994424	10.103932	7.814175	6.154885	5.742885	1	1	1	1
FBtr0333857	CG6767-RG	NOTEST	0.014577	NOTEST	0.0012	-1.208138	2.571672	-0.421888	3.276151	74.623239	61.910509	8.097102	7.236027	5.881435	13.754850	1	1	1	1
FBtr0077442	CG15436-RA	NOTEST	0.023417	NOTEST	0.0031	-5.034777	1.129352	-1.134865	3.436579	44.099258	67.653696	22.852873	2.305444	1.975420	3.069495	1	1	1	1
FBtr0087355	CG8187-RA	0.111972	0.040256	0.0798	0.0095	-0.370366	1.335409	0.379906	2.290916	15.873212	61.700102	22.807939	0.107888	8.284830	8.437290	1	1	1	1
FBtr0076504	Nf-YA-RA	NOTEST	0.042351	NOTEST	0.0106	-1.709572	0.894192	-1.346849	2.469362	43.288250	13.571387	13.217328	15.919920	5.202185	5.463690	1	1	1	1
FBtr0089496	Gdh-RB	NOTEST	0.042524	NOTEST	0.0107	-2.066346	0.741501	-1.354587	1.407085	0.138092	67.407432	0.048543	1.272877	21.258600	12.360600	1	1	1	1
FBtr0090019	MRP-RG	NOTEST	0.048728	NOTEST	0.0153	-3.614398	0.886222	-0.877584	2.429823	68.968854	19.057842	6.135832	6.618757	0.000000	1.932990	0	1	0	0
FBtr0343375	pigs-RC	NOTEST	0.045959	NOTEST	0.0132	-2.312261	0.938432	-0.426161	4.077681	13.754964	3.197966	21.074376	20.000895	8.441290	5.892295	1	1	1	0
FBtr0076135	RIOK1-RB	NOTEST	0.025455	NOTEST	0.0037	-2.458425	0.938159	0.907785	1.119104	4.814017	3.931039	21.998794	2.841892	2.312950	3.229870	1	1	1	1
FBtr0273341	CG30460-RG	NOTEST	0.009636	NOTEST	0.0005	-2.235611	1.905715	-1.016637	3.502026	17.488196	16.060726	15.853967	14.998989	5.990560	7.981365	1	1	1	1
FBtr0300621	Teh2-RB	NOTEST	0.005754	NOTEST	0.0002	-2.365403	2.910291	-0.092913	3.928914	3.194062	8.252116	1.189924	2.864819	35.746550	22.736750	0	1	1	1
